branch_id,week_start_date,Act_5_0__40944,Act_5_0__45308,Act_5_0__82324,Act_5_0__89097,Act_5_0__94157,Act_5_0__96723,num_holidays,is_region_1,is_region_2
Org_5_1_67679674_39577,2016-01-18,183.99,251.382,242.543,208.597,192.576,224.448,1,0,1
Org_5_1_67679674_39577,2016-01-25,194.206,341.298,261.307,227.469,173.397,343.067,0,0,1
Org_5_1_67679674_39577,2016-02-01,242.912,389.543,347.845,237.421,202.412,391.074,0,0,1
Org_5_1_67679674_39577,2016-02-08,268.204,379.781,423.837,261.755,337.048,389.426,0,0,1
Org_5_1_67679674_39577,2016-02-15,243.369,368.413,421.704,182.026,349.533,322.038,0,0,1
Org_5_1_67679674_39577,2016-02-22,234.706,346.849,443.181,154.338,349.273,364.216,0,0,1
Org_5_1_67679674_39577,2016-02-29,242.049,307.755,512.72,170.397,385.87,441.227,0,0,1
Org_5_1_67679674_39577,2016-03-07,271.711,345.856,535.942,211.761,518.003,440.968,0,0,1
Org_5_1_67679674_39577,2016-03-14,218.516,308.704,406.827,212.258,454.269,373.942,0,0,1
Org_5_1_67679674_39577,2016-03-21,175.919,188.281,331.856,220.061,322.0,372.541,0,0,1
Org_5_1_67679674_39577,2016-03-28,170.746,195.019,418.793,245.442,316.615,485.236,0,0,1
Org_5_1_67679674_39577,2016-04-04,197.794,206.177,369.73,275.317,298.384,454.282,0,0,1
Org_5_1_67679674_39577,2016-04-11,176.695,217.553,377.462,227.053,371.376,438.083,0,0,1
Org_5_1_67679674_39577,2016-04-18,135.842,175.757,267.904,148.762,202.712,319.789,0,0,1
Org_5_1_67679674_39577,2016-04-25,124.665,209.584,288.418,130.853,162.475,335.455,0,0,1
Org_5_1_67679674_39577,2016-05-02,166.692,222.286,355.642,156.513,174.701,372.118,0,0,1
Org_5_1_67679674_39577,2016-05-09,197.336,219.169,475.142,141.985,221.84,347.691,0,0,1
Org_5_1_67679674_39577,2016-05-16,152.427,197.926,344.991,137.412,225.476,310.704,0,0,1
Org_5_1_67679674_39577,2016-05-23,160.456,194.48,329.092,151.193,235.932,356.6,0,0,1
Org_5_1_67679674_39577,2016-05-30,167.292,194.357,271.0,109.457,177.381,408.915,1,0,1
Org_5_1_67679674_39577,2016-06-06,225.763,290.605,371.943,162.118,374.303,494.39,0,0,1
Org_5_1_67679674_39577,2016-06-13,237.005,321.316,384.122,171.253,464.39,464.336,0,0,1
Org_5_1_67679674_39577,2016-06-20,213.521,259.601,428.266,177.951,357.279,480.003,0,0,1
Org_5_1_78031730_9997,2014-11-10,164.136,280.598,392.706,217.458,431.022,249.774,1,0,1
Org_5_1_78031730_9997,2014-11-17,117.963,346.769,519.106,212.566,337.512,233.853,0,0,1
Org_5_1_78031730_9997,2014-11-24,109.162,372.099,404.812,144.014,282.026,203.161,1,0,1
Org_5_1_78031730_9997,2014-12-01,168.769,393.003,602.829,302.219,427.764,325.639,0,0,1
Org_5_1_78031730_9997,2014-12-08,209.911,365.441,662.505,373.805,437.156,356.546,0,0,1
Org_5_1_78031730_9997,2014-12-15,175.805,374.848,497.195,296.979,393.517,360.632,0,0,1
Org_5_1_78031730_9997,2014-12-22,153.066,277.884,399.818,285.946,265.08,284.545,1,0,1
Org_5_1_78031730_9997,2014-12-29,152.237,394.985,337.087,222.857,259.88,258.445,1,0,1
Org_5_1_78031730_9997,2015-01-05,171.478,351.432,511.088,366.12,295.971,307.318,0,0,1
Org_5_1_78031730_9997,2015-01-12,172.374,403.548,468.194,281.421,257.373,357.401,0,0,1
Org_5_1_78031730_9997,2015-01-19,93.316,332.296,362.941,185.819,171.315,188.136,1,0,1
Org_5_1_78031730_9997,2015-01-26,132.244,437.644,442.161,229.804,144.254,247.854,0,0,1
Org_5_1_78031730_9997,2015-02-02,152.022,462.163,495.067,268.002,181.981,279.319,0,0,1
Org_5_1_78031730_9997,2015-02-09,190.219,518.434,537.155,231.302,286.612,331.765,0,0,1
Org_5_1_78031730_9997,2015-02-16,162.498,436.178,480.05,145.194,320.671,289.779,0,0,1
Org_5_1_78031730_9997,2015-02-23,163.532,444.951,470.312,112.284,314.55,254.971,0,0,1
Org_5_1_78031730_9997,2015-03-02,209.488,475.658,426.519,151.099,390.205,227.244,0,0,1
Org_5_1_78031730_9997,2015-03-09,207.415,461.644,480.88,192.833,402.623,277.772,0,0,1
Org_5_1_78031730_9997,2015-03-16,139.102,445.228,455.553,179.423,314.458,253.364,0,0,1
Org_5_1_78031730_9997,2015-03-23,153.126,420.726,440.252,199.129,237.965,241.891,0,0,1
Org_5_1_78031730_9997,2015-03-30,147.557,387.195,519.867,242.653,279.712,282.322,0,0,1
Org_5_1_78031730_9997,2015-04-06,128.246,348.969,678.848,270.942,340.731,251.229,0,0,1
Org_5_1_78031730_9997,2015-04-13,122.58,297.998,692.227,196.893,364.757,248.7,0,0,1
Org_5_1_78031730_9997,2015-04-20,84.117,234.174,620.312,165.435,378.224,134.957,0,0,1
Org_5_1_78031730_9997,2015-04-27,73.034,264.725,638.899,138.363,392.061,145.923,0,0,1
Org_5_1_78031730_9997,2015-05-04,99.531,272.931,606.615,177.988,420.853,144.341,0,0,1
Org_5_1_78031730_9997,2015-05-11,126.421,311.057,515.224,164.013,442.955,188.726,0,0,1
Org_5_1_78031730_9997,2015-05-18,106.749,298.527,446.849,130.762,391.502,150.268,0,0,1
Org_5_1_78031730_9997,2015-05-25,137.714,344.557,364.792,104.02,262.44,154.523,1,0,1
Org_5_1_78031730_9997,2015-06-01,229.682,366.871,371.716,145.421,352.045,192.931,0,0,1
Org_5_1_78031730_9997,2015-06-08,214.79,449.411,430.305,211.39,540.933,214.321,0,0,1
Org_5_1_78031730_9997,2015-06-15,224.672,457.216,329.389,222.927,663.223,213.524,0,0,1
Org_5_1_78031730_9997,2015-06-22,231.59,458.957,227.445,253.291,712.281,172.388,0,0,1
Org_5_1_78031730_9997,2015-06-29,198.791,491.837,247.902,202.278,641.752,216.905,1,0,1
Org_5_1_78031730_9997,2015-07-06,211.518,451.69,301.716,403.026,757.926,219.993,0,0,1
Org_5_1_78031730_9997,2015-07-13,211.431,408.36,299.531,285.102,694.162,281.642,0,0,1
Org_5_1_78031730_9997,2015-07-20,171.669,242.598,337.583,249.722,518.709,232.089,0,0,1
Org_5_1_78031730_9997,2015-07-27,174.429,208.666,338.957,229.346,430.008,243.053,0,0,1
Org_5_1_78031730_9997,2015-08-03,204.737,217.05,390.911,260.156,477.352,262.077,0,0,1
Org_5_1_78031730_9997,2015-08-10,213.095,312.748,462.774,232.616,474.243,335.676,0,0,1
Org_5_1_78031730_9997,2015-08-17,158.234,277.718,415.247,160.853,435.217,305.279,0,0,1
Org_5_1_78031730_9997,2015-08-24,129.846,326.581,377.374,150.064,420.005,344.308,0,0,1
Org_5_1_78031730_9997,2015-08-31,174.381,259.249,400.488,149.01,379.613,342.039,0,0,1
Org_5_1_78031730_9997,2015-09-07,156.425,263.068,384.511,176.799,435.234,248.508,1,0,1
Org_5_1_78031730_9997,2015-09-14,138.162,274.039,377.335,170.821,333.482,364.137,0,0,1
Org_5_1_78031730_9997,2015-09-21,106.496,254.413,352.178,168.833,240.418,283.723,0,0,1
Org_5_1_78031730_9997,2015-09-28,115.189,191.367,335.814,188.007,177.733,289.326,0,0,1
Org_5_1_78031730_9997,2015-10-05,132.868,248.399,400.949,230.297,287.486,318.116,0,0,1
Org_5_1_78031730_9997,2015-10-12,114.28,292.876,417.014,169.62,321.978,291.875,1,0,1
Org_5_1_78031730_9997,2015-10-19,93.636,345.219,489.932,163.118,290.826,231.411,0,0,1
Org_5_1_78031730_9997,2015-10-26,115.263,386.752,479.45,159.405,353.013,227.525,0,0,1
Org_5_1_78031730_9997,2015-11-02,143.371,402.144,521.662,204.004,476.26,226.07,0,0,1
Org_5_1_78031730_9997,2015-11-09,134.837,392.16,587.298,264.799,441.369,239.927,1,0,1
Org_5_1_78031730_9997,2015-11-16,161.895,362.05,592.37,210.69,370.599,266.123,0,0,1
Org_5_1_78031730_9997,2015-11-23,141.867,321.994,496.204,171.005,278.825,183.437,1,0,1
Org_5_1_78031730_9997,2015-11-30,211.043,343.163,734.572,265.334,412.315,314.517,0,0,1
Org_5_1_78031730_9997,2015-12-07,221.333,379.07,776.338,365.147,496.991,387.393,0,0,1
Org_5_1_78031730_9997,2015-12-14,182.959,354.873,539.521,301.156,608.434,369.962,0,0,1
Org_5_1_78031730_9997,2015-12-21,120.167,181.502,397.916,382.364,421.699,244.095,1,0,1
Org_5_1_78031730_9997,2015-12-28,115.144,224.542,356.656,255.714,423.704,225.605,1,0,1
Org_5_1_78031730_9997,2016-01-04,201.393,313.284,584.916,443.295,616.87,341.257,0,0,1
Org_5_1_78031730_9997,2016-01-11,211.083,459.46,574.707,326.935,462.231,425.695,0,0,1
Org_5_1_78031730_9997,2016-01-18,122.466,341.419,488.511,225.639,393.183,271.269,1,0,1
Org_5_1_78031730_9997,2016-01-25,120.082,465.865,495.683,214.781,178.895,316.914,0,0,1
Org_5_1_78031730_9997,2016-02-01,116.343,416.361,472.418,255.673,193.496,350.764,0,0,1
Org_5_1_78031730_9997,2016-02-08,198.656,440.558,567.483,224.523,234.517,348.919,0,0,1
Org_5_1_78031730_9997,2016-02-15,167.804,451.695,491.889,153.753,328.235,363.156,0,0,1
Org_5_1_78031730_9997,2016-02-22,159.132,537.292,483.067,114.311,348.26,283.352,0,0,1
Org_5_1_78031730_9997,2016-02-29,188.974,364.399,521.867,137.163,326.161,299.481,0,0,1
Org_5_1_78031730_9997,2016-03-07,180.556,454.445,669.426,222.07,396.275,311.604,0,0,1
Org_5_1_78031730_9997,2016-03-14,160.896,427.89,578.827,197.735,398.856,372.16,0,0,1
Org_5_1_78031730_9997,2016-03-21,125.616,323.635,473.207,259.45,375.858,347.193,0,0,1
Org_5_1_78031730_9997,2016-03-28,161.662,439.224,510.464,271.881,305.744,364.797,0,0,1
Org_5_1_78031730_9997,2016-04-04,160.437,339.967,592.425,303.585,398.319,382.425,0,0,1
Org_5_1_78031730_9997,2016-04-11,138.954,485.421,793.653,234.138,439.147,410.111,0,0,1
Org_5_1_78031730_9997,2016-04-18,108.272,345.68,647.562,171.868,354.656,316.579,0,0,1
Org_5_1_78031730_9997,2016-04-25,97.761,435.683,567.95,125.282,380.915,316.529,0,0,1
Org_5_1_78031730_9997,2016-05-02,118.472,388.811,584.653,139.466,415.558,315.601,0,0,1
Org_5_1_78031730_9997,2016-05-09,144.836,404.008,653.638,127.872,428.93,316.507,0,0,1
Org_5_1_78031730_9997,2016-05-16,159.787,434.13,438.697,90.568,407.723,263.99,0,0,1
Org_5_1_78031730_9997,2016-05-23,168.781,441.178,362.527,84.463,387.789,209.745,0,0,1
Org_5_1_78031730_9997,2016-05-30,175.641,404.773,349.812,90.006,501.368,181.12,1,0,1
Org_5_1_78031730_9997,2016-06-06,206.42,542.834,429.072,161.058,644.082,294.452,0,0,1
Org_5_1_78031730_9997,2016-06-13,189.805,585.727,419.653,189.94,866.591,414.879,0,0,1
Org_5_1_78031730_9997,2016-06-20,167.922,529.921,385.33,215.048,813.407,305.863,0,0,1
Org_5_1_78794278_4334,2014-11-10,201.27,155.055,310.836,153.997,326.303,136.56,1,0,1
Org_5_1_78794278_4334,2014-11-17,185.269,165.22,247.856,163.191,348.425,123.455,0,0,1
Org_5_1_78794278_4334,2014-11-24,174.351,149.737,212.028,146.675,370.815,115.155,1,0,1
Org_5_1_78794278_4334,2014-12-01,218.319,145.592,248.283,223.883,624.572,154.153,0,0,1
Org_5_1_78794278_4334,2014-12-08,233.921,168.661,326.296,236.107,648.616,196.245,0,0,1
Org_5_1_78794278_4334,2014-12-15,232.576,185.636,292.644,190.553,597.087,182.159,0,0,1
Org_5_1_78794278_4334,2014-12-22,219.195,242.149,275.56,173.518,458.284,154.86,1,0,1
Org_5_1_78794278_4334,2014-12-29,183.838,257.291,236.485,313.62,541.854,160.212,1,0,1
Org_5_1_78794278_4334,2015-01-05,216.498,198.054,357.381,302.498,650.905,208.043,0,0,1
Org_5_1_78794278_4334,2015-01-12,196.578,310.748,382.053,254.138,485.02,219.453,0,0,1
Org_5_1_78794278_4334,2015-01-19,112.855,204.022,166.293,207.903,284.873,157.089,1,0,1
Org_5_1_78794278_4334,2015-01-26,150.253,259.675,274.56,262.498,340.32,198.787,0,0,1
Org_5_1_78794278_4334,2015-02-02,160.02,230.566,322.74,274.055,425.742,199.757,0,0,1
Org_5_1_78794278_4334,2015-02-09,196.364,263.029,328.563,246.357,551.394,226.412,0,0,1
Org_5_1_78794278_4334,2015-02-16,169.082,240.905,319.89,180.991,511.919,187.696,0,0,1
Org_5_1_78794278_4334,2015-02-23,168.476,259.693,267.483,168.205,568.448,185.24,0,0,1
Org_5_1_78794278_4334,2015-03-02,205.329,216.458,415.859,210.528,815.585,206.141,0,0,1
Org_5_1_78794278_4334,2015-03-09,223.885,232.947,411.285,204.078,859.773,217.305,0,0,1
Org_5_1_78794278_4334,2015-03-16,172.672,191.589,377.265,213.544,650.137,210.709,0,0,1
Org_5_1_78794278_4334,2015-03-23,159.62,190.024,392.471,257.572,523.936,238.113,0,0,1
Org_5_1_78794278_4334,2015-03-30,146.471,183.001,348.693,267.018,583.862,217.415,0,0,1
Org_5_1_78794278_4334,2015-04-06,165.789,168.052,436.995,250.374,465.093,201.964,0,0,1
Org_5_1_78794278_4334,2015-04-13,150.673,159.048,437.546,227.925,385.617,183.962,0,0,1
Org_5_1_78794278_4334,2015-04-20,103.618,125.047,278.206,204.685,243.653,151.549,0,0,1
Org_5_1_78794278_4334,2015-04-27,135.129,125.354,291.075,222.375,194.137,147.223,0,0,1
Org_5_1_78794278_4334,2015-05-04,151.161,134.508,348.76,194.666,262.732,150.883,0,0,1
Org_5_1_78794278_4334,2015-05-11,165.945,180.615,368.967,166.737,304.312,178.823,0,0,1
Org_5_1_78794278_4334,2015-05-18,161.311,165.641,346.748,142.819,258.593,170.855,0,0,1
Org_5_1_78794278_4334,2015-05-25,149.421,192.777,273.591,115.199,249.72,206.846,1,0,1
Org_5_1_78794278_4334,2015-06-01,210.181,218.087,393.796,178.424,401.231,246.964,0,0,1
Org_5_1_78794278_4334,2015-06-08,289.695,221.377,450.672,210.223,535.173,268.053,0,0,1
Org_5_1_78794278_4334,2015-06-15,323.935,245.26,379.57,223.952,547.862,245.332,0,0,1
Org_5_1_78794278_4334,2015-06-22,388.99,249.78,303.959,305.665,695.727,267.079,0,0,1
Org_5_1_78794278_4334,2015-06-29,352.753,186.702,265.88,328.055,589.201,310.761,1,0,1
Org_5_1_78794278_4334,2015-07-06,376.263,222.071,336.516,352.829,726.804,269.568,0,0,1
Org_5_1_78794278_4334,2015-07-13,289.337,253.684,338.558,266.151,693.832,239.29,0,0,1
Org_5_1_78794278_4334,2015-07-20,212.31,221.597,262.445,224.683,422.128,233.529,0,0,1
Org_5_1_78794278_4334,2015-07-27,132.982,224.167,251.261,255.062,439.977,221.369,0,0,1
Org_5_1_78794278_4334,2015-08-03,128.272,220.256,317.212,317.803,567.399,212.274,0,0,1
Org_5_1_78794278_4334,2015-08-10,175.333,251.989,372.277,218.575,493.201,263.853,0,0,1
Org_5_1_78794278_4334,2015-08-17,153.468,199.302,355.641,208.572,398.111,226.23,0,0,1
Org_5_1_78794278_4334,2015-08-24,169.51,210.6,315.703,206.563,390.935,246.771,0,0,1
Org_5_1_78794278_4334,2015-08-31,184.392,210.976,342.147,218.051,363.053,267.344,0,0,1
Org_5_1_78794278_4334,2015-09-07,218.066,184.296,283.359,194.409,366.4,207.596,1,0,1
Org_5_1_78794278_4334,2015-09-14,229.429,237.962,266.036,179.163,409.096,244.924,0,0,1
Org_5_1_78794278_4334,2015-09-21,214.051,213.473,189.812,152.868,417.941,263.022,0,0,1
Org_5_1_78794278_4334,2015-09-28,267.084,234.28,167.114,196.7,421.144,308.981,0,0,1
Org_5_1_78794278_4334,2015-10-05,259.161,253.603,220.503,215.476,478.268,254.784,0,0,1
Org_5_1_78794278_4334,2015-10-12,198.503,282.244,196.757,151.427,310.889,247.339,1,0,1
Org_5_1_78794278_4334,2015-10-19,207.828,235.001,217.626,186.167,375.462,184.035,0,0,1
Org_5_1_78794278_4334,2015-10-26,246.92,215.194,231.634,201.728,425.444,196.534,0,0,1
Org_5_1_78794278_4334,2015-11-02,271.784,213.779,321.704,216.047,462.534,185.144,0,0,1
Org_5_1_78794278_4334,2015-11-09,301.938,177.554,340.116,200.524,504.022,258.821,1,0,1
Org_5_1_78794278_4334,2015-11-16,296.745,168.906,337.282,208.906,497.45,180.815,0,0,1
Org_5_1_78794278_4334,2015-11-23,260.012,143.8,243.925,154.831,493.658,128.4,1,0,1
Org_5_1_78794278_4334,2015-11-30,317.027,154.469,390.427,265.546,667.975,239.918,0,0,1
Org_5_1_78794278_4334,2015-12-07,360.085,180.105,358.97,275.709,798.589,238.231,0,0,1
Org_5_1_78794278_4334,2015-12-14,376.74,209.419,334.319,279.762,777.452,208.78,0,0,1
Org_5_1_78794278_4334,2015-12-21,263.942,170.726,178.404,211.684,668.673,153.251,1,0,1
Org_5_1_78794278_4334,2015-12-28,248.889,186.322,225.921,243.421,688.392,164.212,1,0,1
Org_5_1_78794278_4334,2016-01-04,282.241,222.024,308.757,370.955,836.884,226.012,0,0,1
Org_5_1_78794278_4334,2016-01-11,290.183,255.878,366.135,317.327,558.847,215.36,0,0,1
Org_5_1_78794278_4334,2016-01-18,149.941,162.036,194.319,259.908,265.472,153.598,1,0,1
Org_5_1_78794278_4334,2016-01-25,139.2,234.144,242.591,257.355,185.851,204.843,0,0,1
Org_5_1_78794278_4334,2016-02-01,178.621,255.535,307.826,274.791,267.392,212.513,0,0,1
Org_5_1_78794278_4334,2016-02-08,217.343,216.315,360.57,218.75,513.793,204.826,0,0,1
Org_5_1_78794278_4334,2016-02-15,191.15,253.912,365.651,182.458,593.63,194.332,0,0,1
Org_5_1_78794278_4334,2016-02-22,186.644,258.756,332.308,167.903,758.705,212.46,0,0,1
Org_5_1_78794278_4334,2016-02-29,193.73,235.891,391.582,204.656,831.111,230.094,0,0,1
Org_5_1_78794278_4334,2016-03-07,218.339,262.262,453.861,191.023,984.629,279.205,0,0,1
Org_5_1_78794278_4334,2016-03-14,200.167,259.166,428.962,228.969,829.797,254.528,0,0,1
Org_5_1_78794278_4334,2016-03-21,199.46,252.596,428.844,325.091,645.597,188.439,0,0,1
Org_5_1_78794278_4334,2016-03-28,121.725,275.844,366.241,349.561,655.451,249.73,0,0,1
Org_5_1_78794278_4334,2016-04-04,145.316,227.949,448.354,332.194,743.27,238.701,0,0,1
Org_5_1_78794278_4334,2016-04-11,138.255,180.51,505.861,255.47,532.825,258.032,0,0,1
Org_5_1_78794278_4334,2016-04-18,68.776,140.132,387.615,180.322,435.676,217.505,0,0,1
Org_5_1_78794278_4334,2016-04-25,43.421,128.853,436.5,175.146,348.805,267.153,0,0,1
Org_5_1_78794278_4334,2016-05-02,51.704,140.317,554.058,181.868,411.056,231.216,0,0,1
Org_5_1_78794278_4334,2016-05-09,97.686,183.52,542.985,154.261,417.086,245.356,0,0,1
Org_5_1_78794278_4334,2016-05-16,112.399,193.684,440.541,156.029,387.942,209.665,0,0,1
Org_5_1_78794278_4334,2016-05-23,152.352,232.715,442.369,154.254,412.441,189.747,0,0,1
Org_5_1_78794278_4334,2016-05-30,146.702,192.154,413.695,145.96,344.039,252.091,1,0,1
Org_5_1_78794278_4334,2016-06-06,226.315,316.445,436.598,253.377,594.98,239.327,0,0,1
Org_5_1_78794278_4334,2016-06-13,286.599,344.087,399.841,262.659,625.043,258.834,0,0,1
Org_5_1_78794278_4334,2016-06-20,294.455,264.862,295.968,310.174,636.755,264.934,0,0,1
Org_5_1_80701568_75864,2014-11-10,170.159,104.391,416.94,83.708,301.74,141.564,1,0,1
Org_5_1_80701568_75864,2014-11-17,162.714,121.712,393.281,71.326,278.721,120.609,0,0,1
Org_5_1_80701568_75864,2014-11-24,119.694,103.353,273.821,54.633,238.379,112.088,1,0,1
Org_5_1_80701568_75864,2014-12-01,196.616,128.457,388.297,87.469,322.714,168.218,0,0,1
Org_5_1_80701568_75864,2014-12-08,186.504,145.94,388.706,105.376,423.892,197.352,0,0,1
Org_5_1_80701568_75864,2014-12-15,137.332,116.998,322.252,92.527,485.665,167.835,0,0,1
Org_5_1_80701568_75864,2014-12-22,101.607,85.821,277.54,89.281,456.49,144.293,1,0,1
Org_5_1_80701568_75864,2014-12-29,63.174,119.547,205.208,79.906,286.788,109.572,1,0,1
Org_5_1_80701568_75864,2015-01-05,98.302,114.108,256.874,119.23,480.007,174.423,0,0,1
Org_5_1_80701568_75864,2015-01-12,106.797,150.373,260.787,113.092,421.221,174.668,0,0,1
Org_5_1_80701568_75864,2015-01-19,80.748,102.388,142.683,104.383,205.464,103.761,1,0,1
Org_5_1_80701568_75864,2015-01-26,111.282,146.69,240.905,123.169,212.739,169.005,0,0,1
Org_5_1_80701568_75864,2015-02-02,139.478,180.189,263.074,129.273,236.325,158.383,0,0,1
Org_5_1_80701568_75864,2015-02-09,162.524,202.459,324.11,105.104,377.973,169.17,0,0,1
Org_5_1_80701568_75864,2015-02-16,138.656,168.559,360.885,69.987,381.998,156.749,0,0,1
Org_5_1_80701568_75864,2015-02-23,163.294,178.676,393.572,61.868,381.883,142.411,0,0,1
Org_5_1_80701568_75864,2015-03-02,191.509,220.665,488.313,75.038,527.02,126.526,0,0,1
Org_5_1_80701568_75864,2015-03-09,185.708,198.533,551.389,75.241,506.107,142.633,0,0,1
Org_5_1_80701568_75864,2015-03-16,141.319,140.786,469.654,67.178,429.988,143.72,0,0,1
Org_5_1_80701568_75864,2015-03-23,113.213,117.494,460.046,91.291,450.928,128.401,0,0,1
Org_5_1_80701568_75864,2015-03-30,114.704,126.203,483.295,102.615,440.419,100.097,0,0,1
Org_5_1_80701568_75864,2015-04-06,132.172,101.661,583.447,90.886,455.577,102.412,0,0,1
Org_5_1_80701568_75864,2015-04-13,135.392,68.758,567.731,78.059,427.152,95.033,0,0,1
Org_5_1_80701568_75864,2015-04-20,93.43,42.512,380.314,72.706,260.599,74.296,0,0,1
Org_5_1_80701568_75864,2015-04-27,120.918,35.276,380.614,70.258,229.273,84.398,0,0,1
Org_5_1_80701568_75864,2015-05-04,126.571,46.117,451.463,81.687,234.085,97.337,0,0,1
Org_5_1_80701568_75864,2015-05-11,151.141,77.645,510.76,72.978,243.764,128.241,0,0,1
Org_5_1_80701568_75864,2015-05-18,122.873,69.911,434.094,65.974,224.162,140.502,0,0,1
Org_5_1_80701568_75864,2015-05-25,117.817,92.151,407.575,62.127,185.663,138.531,1,0,1
Org_5_1_80701568_75864,2015-06-01,159.815,122.388,427.774,92.24,270.41,186.744,0,0,1
Org_5_1_80701568_75864,2015-06-08,197.349,124.153,523.129,102.835,360.711,231.314,0,0,1
Org_5_1_80701568_75864,2015-06-15,185.017,141.276,430.715,112.234,438.92,211.473,0,0,1
Org_5_1_80701568_75864,2015-06-22,181.845,140.738,333.769,128.296,441.892,233.524,0,0,1
Org_5_1_80701568_75864,2015-06-29,247.97,162.562,295.179,128.017,419.388,259.716,1,0,1
Org_5_1_80701568_75864,2015-07-06,231.243,169.567,338.87,154.857,550.642,212.797,0,0,1
Org_5_1_80701568_75864,2015-07-13,171.912,176.054,324.503,126.763,532.409,206.632,0,0,1
Org_5_1_80701568_75864,2015-07-20,146.39,160.297,239.214,103.82,383.389,162.073,0,0,1
Org_5_1_80701568_75864,2015-07-27,131.885,179.258,185.844,107.483,375.51,164.773,0,0,1
Org_5_1_80701568_75864,2015-08-03,150.535,147.637,233.923,102.194,414.495,149.691,0,0,1
Org_5_1_80701568_75864,2015-08-10,165.93,166.151,328.421,106.882,421.601,175.036,0,0,1
Org_5_1_80701568_75864,2015-08-17,137.344,134.315,340.082,88.659,318.693,164.984,0,0,1
Org_5_1_80701568_75864,2015-08-24,140.202,134.201,349.106,98.843,269.941,170.881,0,0,1
Org_5_1_80701568_75864,2015-08-31,145.331,168.925,389.668,123.54,246.1,173.844,0,0,1
Org_5_1_80701568_75864,2015-09-07,141.612,150.454,344.671,106.102,290.411,153.311,1,0,1
Org_5_1_80701568_75864,2015-09-14,172.237,176.443,302.183,92.626,416.129,214.815,0,0,1
Org_5_1_80701568_75864,2015-09-21,121.578,149.628,296.332,68.54,383.213,222.53,0,0,1
Org_5_1_80701568_75864,2015-09-28,204.841,169.553,279.955,88.958,426.342,220.946,0,0,1
Org_5_1_80701568_75864,2015-10-05,203.542,199.858,320.673,105.534,533.406,215.846,0,0,1
Org_5_1_80701568_75864,2015-10-12,180.28,188.808,314.315,72.802,341.01,158.518,1,0,1
Org_5_1_80701568_75864,2015-10-19,167.919,144.958,334.231,70.049,394.44,117.291,0,0,1
Org_5_1_80701568_75864,2015-10-26,187.643,156.588,365.524,72.685,402.603,99.819,0,0,1
Org_5_1_80701568_75864,2015-11-02,191.773,165.365,484.193,78.603,377.651,116.427,0,0,1
Org_5_1_80701568_75864,2015-11-09,228.517,145.144,389.19,83.657,461.661,145.513,1,0,1
Org_5_1_80701568_75864,2015-11-16,173.179,136.447,555.851,91.841,384.612,142.072,0,0,1
Org_5_1_80701568_75864,2015-11-23,112.847,105.496,386.05,61.748,275.325,128.168,1,0,1
Org_5_1_80701568_75864,2015-11-30,179.723,132.978,517.354,133.52,407.563,184.964,0,0,1
Org_5_1_80701568_75864,2015-12-07,194.322,140.093,497.335,121.702,475.408,175.976,0,0,1
Org_5_1_80701568_75864,2015-12-14,190.115,169.943,443.212,119.169,544.148,146.636,0,0,1
Org_5_1_80701568_75864,2015-12-21,147.338,99.005,247.934,93.896,448.233,142.942,1,0,1
Org_5_1_80701568_75864,2015-12-28,150.602,111.769,277.59,117.299,402.462,159.631,1,0,1
Org_5_1_80701568_75864,2016-01-04,169.537,176.177,313.534,147.853,460.832,172.596,0,0,1
Org_5_1_80701568_75864,2016-01-11,190.655,183.261,398.856,129.714,408.495,187.112,0,0,1
Org_5_1_80701568_75864,2016-01-18,80.076,104.245,200.829,87.281,209.771,96.644,1,0,1
Org_5_1_80701568_75864,2016-01-25,114.353,141.928,255.637,93.716,191.072,115.503,0,0,1
Org_5_1_80701568_75864,2016-02-01,159.16,166.866,292.738,98.734,239.37,126.045,0,0,1
Org_5_1_80701568_75864,2016-02-08,149.445,185.899,360.635,92.945,394.457,138.371,0,0,1
Org_5_1_80701568_75864,2016-02-15,157.15,210.6,363.093,68.526,427.058,133.912,0,0,1
Org_5_1_80701568_75864,2016-02-22,172.438,168.203,422.904,59.479,514.711,156.004,0,0,1
Org_5_1_80701568_75864,2016-02-29,146.739,203.885,539.168,79.91,549.639,142.749,0,0,1
Org_5_1_80701568_75864,2016-03-07,145.548,188.145,522.0,88.938,550.353,167.157,0,0,1
Org_5_1_80701568_75864,2016-03-14,119.822,176.134,505.663,96.991,530.535,166.067,0,0,1
Org_5_1_80701568_75864,2016-03-21,100.219,126.468,450.392,96.722,472.601,116.034,0,0,1
Org_5_1_80701568_75864,2016-03-28,96.07,150.635,378.745,122.295,414.115,170.863,0,0,1
Org_5_1_80701568_75864,2016-04-04,99.022,139.09,471.558,115.915,415.247,176.434,0,0,1
Org_5_1_80701568_75864,2016-04-11,79.958,118.283,521.367,104.21,384.026,170.251,0,0,1
Org_5_1_80701568_75864,2016-04-18,52.947,79.578,414.998,72.13,263.921,148.981,0,0,1
Org_5_1_80701568_75864,2016-04-25,41.755,70.15,445.938,64.255,252.263,188.847,0,0,1
Org_5_1_80701568_75864,2016-05-02,51.457,89.544,524.22,71.332,286.733,170.637,0,0,1
Org_5_1_80701568_75864,2016-05-09,82.178,111.27,576.581,84.521,350.337,194.33,0,0,1
