series,day,value
T3482,693,5357.1
T3482,694,5462.5
T3482,695,5457.5
T3482,696,5514.8
T3482,697,5543.6
T3482,698,5525.9
T3482,699,5648.1
T3482,700,5607.2
T3482,701,5662.6
T3482,702,5642.9
T3482,703,5604.8
T3482,704,5547.4
T3482,705,5667.0
T3482,706,5702.0
T3482,707,5704.6
T3482,708,5746.6
T3482,709,5725.2
T3482,710,5698.1
T3482,711,5683.3
T3482,712,5590.0
T3482,713,5637.5
T3482,714,5652.0
T3482,715,5638.4
T3482,716,5712.1
T3482,717,5726.5
T3482,718,5665.2
T3482,719,5687.1
T3482,720,5739.2
T3482,721,5776.9
T3482,722,5891.1
T3482,723,5849.8
T3482,724,5924.3
T3482,725,5864.7
T3482,726,5794.5
T3482,727,5829.2
T3482,728,5913.5
T3482,729,5956.4
T3482,730,6021.3
T3482,731,6193.1
T3482,732,6166.1
T3482,733,6217.6
T3482,734,6134.1
T3482,735,6116.5
T3482,736,6135.1
T3482,737,6116.3
T3482,738,6034.4
T3482,739,6038.8
T3482,740,5950.8
T3482,741,5913.4
T3482,742,5998.7
T3482,743,5971.7
T3482,744,6059.3
T3482,745,5834.8
T3482,746,5779.6
T3482,747,5899.6
T3482,748,5880.1
T3482,749,5904.5
T3482,750,6001.6
T3482,751,6045.6
T3482,752,6038.6
T3482,753,6065.8
T3482,754,6207.1
T3482,755,6316.9
T3482,756,6288.3
T3482,757,6256.9
T3482,758,6308.6
T3482,759,6340.6
T3482,760,6460.7
T3482,761,6402.4
T3482,762,6312.5
T3482,763,6303.0
T3482,764,6279.1
T3482,765,6373.4
T3482,766,6369.3
T3482,767,6298.8
T3482,768,6353.7
T3482,769,6245.8
T3482,770,6124.8
T3482,771,6107.1
T3482,772,5819.7
T3482,773,5692.4
T3482,774,5658.7
T3482,775,5691.7
T3482,776,5597.3
T3482,777,5573.0
T3482,778,5651.1
T3482,779,5388.3
T3482,780,5365.2
T3482,781,5495.2
T3482,782,5421.6
T3482,783,5204.9
T3482,784,4858.2
T3482,785,4961.5
T3482,786,5171.5
T3482,787,5113.9
T3482,788,5250.1
T3482,789,5292.1
T3482,790,5202.4
T3482,791,5215.1
T3482,792,5229.0
T3482,793,5263.4
T3482,794,5222.2
T3482,795,5224.0
T3482,796,5036.7
T3482,797,5043.1
T3482,798,5187.2
T3482,799,5237.8
T3482,800,5323.8
T3482,801,5264.2
T3482,802,5054.0
T3482,803,5027.1
T3482,804,5081.9
T3482,805,5088.0
T3482,806,4965.8
T3482,807,4966.4
T3482,808,4937.5
T3482,809,4968.6
T3482,810,5054.1
T3482,811,5145.9
T3482,812,5117.5
T3482,813,5185.3
T3482,814,5172.6
T3482,815,5223.7
T3482,816,5096.1
T3482,817,5121.6
T3482,818,5106.5
T3482,819,5052.5
T3482,820,5118.8
T3482,821,5105.3
T3482,822,5115.4
T3482,823,5013.2
T3482,824,4942.9
T3482,825,4938.6
T3482,826,4957.4
T3482,827,4924.5
T3482,828,5034.9
T3482,829,5005.4
T3482,830,5072.8
T3482,831,5033.2
T3482,832,5071.2
T3482,833,5086.9
T3482,834,5048.4
T3482,835,5100.6
T3482,836,5043.9
T3482,837,5025.2
T3482,838,5008.5
T3482,839,5066.1
T3482,840,4940.7
T3482,841,4974.9
T3482,842,4965.4
T3482,843,4920.0
T3482,844,4910.8
T3482,845,4857.4
T3482,846,4839.0
T3482,847,4833.7
T3482,848,4866.7
T3482,849,4974.7
T3482,850,5006.2
T3482,851,5092.7
T3482,852,5146.5
T3482,853,5165.3
T3482,854,5220.2
T3482,855,5278.5
T3482,856,5285.8
T3482,857,5216.1
T3482,858,5292.6
T3482,859,5325.5
T3482,860,5324.5
T3482,861,5327.4
T3482,862,5325.3
T3482,863,5319.9
T3482,864,5336.6
T3482,865,5399.7
T3482,866,5378.1
T3482,867,5410.0
T3482,868,5458.8
T3482,869,5461.9
T3482,870,5517.1
T3482,871,5460.2
T3482,872,5450.8
T3482,873,5428.7
T3482,874,5453.6
T3482,875,5423.4
T3482,876,5367.3
T3482,877,5350.4
T3482,878,5355.0
T3482,879,5460.6
T3482,880,5652.1
T3482,881,5641.4
T3482,882,5609.0
T3482,883,5655.6
T3482,884,5612.1
T3482,885,5667.2
T3482,886,5571.0
T3482,887,5522.6
T3482,888,5414.5
T3482,889,5364.3
T3482,890,5362.5
T3482,891,5377.3
T3482,892,5269.7
T3482,893,5216.7
T3482,894,5203.7
T3482,895,5091.0
T3482,896,5099.6
T3482,897,5141.2
T3482,898,5237.9
T3482,899,5214.5
T3482,900,5231.8
T3482,901,5305.2
T3482,902,5332.3
T3482,903,5323.2
T3482,904,5321.9
T3482,905,5315.1
T3482,906,5333.4
T3482,907,5368.4
T3482,908,5353.6
T3482,909,5364.3
T3482,910,5393.7
T3482,911,5385.0
T3482,912,5457.2
T3482,913,5466.9
T3482,914,5413.6
T3482,915,5341.2
T3482,916,5378.1
T3482,917,5389.7
T3482,918,5321.7
T3482,919,5363.9
T3482,920,5418.0
T3482,921,5394.2
T3482,922,5482.4
T3482,923,5396.3
T3482,924,5446.1
T3482,925,5401.2
T3482,926,5380.0
T3482,927,5376.1
T3482,928,5329.1
T3482,929,5320.9
T3482,930,5373.0
T3482,931,5407.8
T3482,932,5521.6
T3482,933,5460.5
T3482,934,5452.3
T3482,935,5470.9
T3482,936,5461.8
T3482,937,5402.6
T3482,938,5383.8
T3482,939,5395.7
T3482,940,5443.7
T3482,941,5446.3
T3482,942,5539.8
T3482,943,5574.3
T3482,944,5599.8
T3482,945,5552.5
T3482,946,5525.6
T3482,947,5574.9
T3482,948,5541.3
T3482,949,5580.1
T3482,950,5480.0
T3482,951,5536.2
T3482,952,5571.0
T3482,953,5697.1
T3482,954,5720.7
T3482,955,5712.3
T3482,956,5679.8
T3482,957,5670.9
T3482,958,5701.5
T3482,959,5736.5
T3482,960,5755.9
T3482,961,5830.3
T3482,962,5913.2
T3482,963,5873.6
T3482,964,5883.6
T3482,965,5944.2
T3482,966,6035.2
T3482,967,6128.6
T3482,968,6119.2
T3482,969,6107.4
T3482,970,6062.9
T3482,971,6106.9
T3482,972,6145.6
T3482,973,6147.0
T3482,974,6181.5
T3482,975,6138.1
T3482,976,6205.0
T3482,977,6168.2
T3482,978,6162.4
T3482,979,6222.7
T3482,980,6236.8
T3482,981,6284.3
T3482,982,6332.0
T3482,983,6330.6
T3482,984,6389.0
T3482,985,6317.3
T3482,986,6361.5
T3482,987,6271.6
T3482,988,6288.9
T3482,989,6268.9
T3482,990,6298.7
T3482,991,6330.8
T3482,992,6202.6
T3482,993,6172.2
T3482,994,6158.8
T3482,995,6167.9
T3482,996,6254.2
T3482,997,6231.0
T3482,998,6225.0
T3482,999,6164.1
T3482,1000,6254.5
T3482,1001,6126.0
T3482,1002,6131.4
T3482,1003,6213.5
T3482,1004,6368.5
T3482,1005,6364.9
T3482,1006,6346.4
T3482,1007,6371.8
T3482,1008,6367.3
T3482,1009,6350.4
T3482,1010,6300.7
T3482,1011,6289.0
T3482,1012,6328.3
T3482,1013,6303.1
T3482,1014,6180.0
T3482,1015,5987.3
T3482,1016,6040.1
T3482,1017,6034.1
T3482,1018,6078.2
T3482,1019,6134.4
T3482,1020,6209.3
T3482,1021,6201.1
T3482,1022,6153.2
T3482,1023,6155.4
T3482,1024,6148.1
T3482,1025,6166.3
T3482,1026,6176.4
T3482,1027,6206.7
T3482,1028,6272.5
T3482,1029,6392.7
T3482,1030,6370.5
T3482,1031,6310.3
T3482,1032,6272.6
T3482,1033,6326.6
T3482,1034,6377.8
T3482,1035,6333.3
T3482,1036,6317.5
T3482,1037,6255.7
T3482,1038,6371.3
T3482,1039,6421.2
T3482,1040,6408.4
T3482,1041,6427.6
T3482,1042,6359.1
T3482,1043,6423.0
T3482,1044,6442.5
T3482,1045,6604.3
T3482,1046,6640.9
T3482,1047,6596.8
T3482,1048,6697.9
T3482,1049,6706.7
T3482,1050,6707.5
T3482,1051,6793.6
T3482,1052,6833.2
T3482,1053,6865.5
T3482,1054,6830.6
T3482,1055,6803.5
T3482,1056,6810.6
T3482,1057,6802.1
T3482,1058,6711.5
T3482,1059,6732.9
T3482,1060,6658.3
T3482,1061,6782.6
T3482,1062,6866.6
T3482,1063,6791.3
T3482,1064,6706.5
T3482,1065,6748.8
T3482,1066,6743.4
T3482,1067,6732.2
T3482,1068,6860.3
T3482,1069,6814.7
T3482,1070,6808.1
T3482,1071,6767.3
T3482,1072,6729.6
T3482,1073,6781.9
T3482,1074,6750.2
T3482,1075,6862.5
T3482,1076,6950.8
T3482,1077,6971.7
T3482,1078,6987.7
T3482,1079,7015.2
T3482,1080,6976.7
T3482,1081,6958.3
T3482,1082,7063.7
T3482,1083,7091.5
T3482,1084,7105.4
T3482,1085,7072.3
T3482,1086,7077.9
T3482,1087,7081.2
T3482,1088,7112.1
T3482,1089,7146.9
T3482,1090,7117.4
T3482,1091,7175.8
T3482,1092,7142.9
T3482,1093,7086.9
T3482,1094,7135.9
T3482,1095,7146.1
T3482,1096,7128.6
T3482,1097,7166.3
T3482,1098,7158.2
T3482,1099,7114.1
T3482,1100,7153.3
T3482,1101,7128.5
T3482,1102,7092.8
T3482,1103,7098.6
T3482,1104,7043.8
T3482,1105,6931.7
T3482,1106,6919.4
T3482,1107,6934.8
T3482,1108,6822.5
T3482,1109,6826.5
T3482,1110,6731.9
T3482,1111,6728.6
T3482,1112,6813.2
T3482,1113,6867.9
T3482,1114,6954.2
T3482,1115,6965.1
T3482,1116,6987.8
T3482,1117,7101.8
T3482,1118,7072.4
T3482,1119,7051.8
T3482,1120,7041.9
T3482,1121,7007.9
T3482,1122,7066.2
T3482,1123,7143.1
T3482,1124,7066.4
T3482,1125,7056.1
T3482,1126,7033.9
T3482,1127,7119.8
T3482,1128,7179.4
T3482,1129,7223.0
T3482,1130,7312.8
T3482,1131,7330.3
T3482,1132,7420.8
T3482,1133,7453.3
T3482,1134,7411.3
T3482,1135,7184.9
T3482,1136,7225.3
T3482,1137,7303.3
T3482,1138,7340.8
T3482,1139,7170.2
T3482,1140,7060.7
T3482,1141,6975.7
T3482,1142,6871.9
T3482,1143,6900.7
T3482,1144,6704.2
T3482,1145,6722.6
T3482,1146,6827.7
T3482,1147,6765.0
T3482,1148,6692.2
T3482,1149,6698.2
T3482,1150,6595.8
T3482,1151,6562.7
T3482,1152,6760.9
T3482,1153,6837.2
T3482,1154,6894.9
T3482,1155,6984.2
T3482,1156,7075.2
T3482,1157,7024.7
T3482,1158,7052.2
T3482,1159,7137.4
T3482,1160,7219.9
T3482,1161,7321.9
T3482,1162,7358.9
T3482,1163,7314.0
T3482,1164,7359.1
T3482,1165,7340.8
T3482,1166,7351.2
T3482,1167,7362.9
T3482,1168,7234.9
T3482,1169,7345.8
T3482,1170,7497.0
T3482,1171,7555.1
T3482,1172,7570.7
T3482,1173,7636.9
T3482,1174,7725.4
T3482,1175,7761.8
T3482,1176,7783.5
T3482,1177,7735.1
T3482,1178,7727.7
T3482,1179,7691.5
T3482,1180,7733.4
T3482,1181,7688.6
T3482,1182,7749.0
T3482,1183,7743.4
T3482,1184,7749.0
T3482,1185,7702.1
T3482,1186,7813.9
T3482,1187,7919.6
T3482,1188,7963.5
T3482,1189,7954.6
T3482,1190,8049.3
T3482,1191,8116.3
T3482,1192,8115.1
T3482,1193,8226.6
T3482,1194,8239.6
T3482,1195,8240.5
T3482,1196,8188.3
T3482,1197,8267.2
T3482,1198,8273.0
T3482,1199,8383.6
T3482,1200,8316.8
T3482,1201,8263.1
T3482,1202,8385.9
T3482,1203,8269.5
T3482,1204,8289.6
T3482,1205,8094.3
T3482,1206,8198.6
T3482,1207,8071.6
T3482,1208,7819.6
T3482,1209,7996.9
T3482,1210,8112.5
T3482,1211,8162.5
T3482,1212,8379.3
T3482,1213,8364.7
T3482,1214,8385.1
T3482,1215,8432.9
T3482,1216,8354.5
T3482,1217,8335.8
T3482,1218,8465.5
T3482,1219,8499.4
T3482,1220,8431.0
T3482,1221,8484.8
T3482,1222,8603.8
T3482,1223,8615.5
T3482,1224,8666.0
T3482,1225,8659.6
T3482,1226,8717.5
T3482,1227,8701.1
T3482,1228,8754.8
T3482,1229,8662.5
T3482,1230,8701.5
T3482,1231,8834.6
T3482,1232,8889.2
T3482,1233,8818.8
T3482,1234,8926.6
T3482,1235,8922.3
T3482,1236,8784.1
T3482,1237,8877.3
T3482,1238,8863.1
T3482,1239,8708.1
T3482,1240,8741.5
T3482,1241,8836.8
T3482,1242,8837.8
T3482,1243,8728.5
T3482,1244,8749.7
T3482,1245,8687.9
T3482,1246,8705.9
T3482,1247,8741.4
T3482,1248,8732.1
T3482,1249,8610.4
T3482,1250,8679.3
T3482,1251,8630.7
T3502,640,1986.2
T3502,641,1986.0
T3502,642,1985.0
T3502,643,1928.5
T3502,644,1932.4
T3502,645,1953.0
T3502,646,1969.9
T3502,647,1973.4
T3502,648,1995.1
T3502,649,2002.5
T3502,650,2018.8
T3502,651,2052.3
T3502,652,2085.0
T3502,653,2038.8
T3502,654,2046.6
T3502,655,2034.0
T3502,656,2049.0
T3502,657,2053.5
T3502,658,2074.2
T3502,659,2069.5
T3502,660,2038.2
T3502,661,2036.7
T3502,662,1992.5
T3502,663,1973.2
T3502,664,2002.8
T3502,665,1976.9
T3502,666,1993.2
T3502,667,2029.7
T3502,668,2051.1
T3502,669,2094.9
T3502,670,2103.3
T3502,671,2100.0
T3502,672,2096.5
T3502,673,2085.9
T3502,674,2100.0
T3502,675,2121.8
T3502,676,2149.9
T3502,677,2142.3
T3502,678,2165.0
T3502,679,2180.3
T3502,680,2177.0
T3502,681,2132.9
T3502,682,2154.7
T3502,683,2157.3
T3502,684,2160.6
T3502,685,2156.7
T3502,686,2155.6
T3502,687,2154.2
T3502,688,2199.5
T3502,689,2216.3
T3502,690,2225.1
T3502,691,2276.1
T3502,692,2309.1
T3502,693,2302.1
T3502,694,2288.5
T3502,695,2308.5
T3502,696,2330.4
T3502,697,2342.8
T3502,698,2344.4
T3502,699,2373.8
T3502,700,2353.7
T3502,701,2352.5
T3502,702,2359.6
T3502,703,2354.5
T3502,704,2337.8
T3502,705,2341.4
T3502,706,2341.3
T3502,707,2371.3
T3502,708,2354.8
T3502,709,2316.1
T3502,710,2310.9
T3502,711,2307.2
T3502,712,2272.9
T3502,713,2262.4
T3502,714,2271.4
T3502,715,2297.4
T3502,716,2346.9
T3502,717,2349.8
T3502,718,2359.4
T3502,719,2347.5
T3502,720,2372.1
T3502,721,2406.9
T3502,722,2404.6
T3502,723,2375.5
T3502,724,2371.9
T3502,725,2358.4
T3502,726,2347.6
T3502,727,2345.7
T3502,728,2354.3
T3502,729,2380.2
T3502,730,2404.3
T3502,731,2448.3
T3502,732,2419.7
T3502,733,2428.2
T3502,734,2434.7
T3502,735,2421.0
T3502,736,2409.1
T3502,737,2378.3
T3502,738,2358.4
T3502,739,2327.8
T3502,740,2315.8
T3502,741,2311.8
T3502,742,2350.8
T3502,743,2378.2
T3502,744,2405.8
T3502,745,2351.4
T3502,746,2338.0
T3502,747,2340.7
T3502,748,2310.6
T3502,749,2328.9
T3502,750,2365.3
T3502,751,2385.9
T3502,752,2405.4
T3502,753,2427.1
T3502,754,2433.1
T3502,755,2439.9
T3502,756,2451.5
T3502,757,2464.9
T3502,758,2476.9
T3502,759,2468.4
T3502,760,2459.6
T3502,761,2434.1
T3502,762,2420.1
T3502,763,2409.1
T3502,764,2425.1
T3502,765,2420.3
T3502,766,2413.7
T3502,767,2418.0
T3502,768,2417.4
T3502,769,2365.9
T3502,770,2353.7
T3502,771,2334.8
T3502,772,2270.5
T3502,773,2244.7
T3502,774,2231.0
T3502,775,2256.0
T3502,776,2237.5
T3502,777,2237.4
T3502,778,2250.9
T3502,779,2127.2
T3502,780,2113.9
T3502,781,2163.1
T3502,782,2111.1
T3502,783,2060.4
T3502,784,1925.3
T3502,785,1984.8
T3502,786,2064.5
T3502,787,2046.6
T3502,788,2085.3
T3502,789,2104.9
T3502,790,2089.8
T3502,791,2082.0
T3502,792,2125.4
T3502,793,2127.3
T3502,794,2102.8
T3502,795,2073.3
T3502,796,2020.8
T3502,797,2036.4
T3502,798,2105.2
T3502,799,2099.2
T3502,800,2079.9
T3502,801,2055.4
T3502,802,1982.9
T3502,803,1992.0
T3502,804,1977.0
T3502,805,1993.3
T3502,806,1952.3
T3502,807,1962.1
T3502,808,1957.6
T3502,809,1958.8
T3502,810,2001.3
T3502,811,2031.1
T3502,812,2015.2
T3502,813,2024.0
T3502,814,2044.7
T3502,815,2045.8
T3502,816,2024.1
T3502,817,2044.8
T3502,818,2068.3
T3502,819,2035.4
T3502,820,2059.3
T3502,821,2070.0
T3502,822,2064.4
T3502,823,2023.0
T3502,824,2007.7
T3502,825,2025.2
T3502,826,2042.4
T3502,827,2016.5
T3502,828,2035.2
T3502,829,2012.9
T3502,830,2002.4
T3502,831,1995.5
T3502,832,1993.2
T3502,833,2009.4
T3502,834,1985.7
T3502,835,1993.8
T3502,836,1978.8
T3502,837,1983.3
T3502,838,1977.5
T3502,839,2017.4
T3502,840,1997.3
T3502,841,2016.7
T3502,842,2018.3
T3502,843,2009.4
T3502,844,2014.8
T3502,845,2020.0
T3502,846,2027.9
T3502,847,2017.8
T3502,848,2023.0
T3502,849,2065.6
T3502,850,2061.9
T3502,851,2061.0
T3502,852,2071.5
T3502,853,2081.5
T3502,854,2111.9
T3502,855,2118.9
T3502,856,2125.1
T3502,857,2128.0
T3502,858,2161.4
T3502,859,2173.4
T3502,860,2172.2
T3502,861,2169.6
T3502,862,2169.6
T3502,863,2181.3
T3502,864,2208.5
T3502,865,2245.8
T3502,866,2233.9
T3502,867,2253.7
T3502,868,2263.5
T3502,869,2265.4
T3502,870,2289.2
T3502,871,2275.6
T3502,872,2244.1
T3502,873,2232.5
T3502,874,2233.2
T3502,875,2223.7
T3502,876,2209.5
T3502,877,2212.8
T3502,878,2233.4
T3502,879,2281.2
T3502,880,2344.7
T3502,881,2353.2
T3502,882,2321.2
T3502,883,2325.9
T3502,884,2326.6
T3502,885,2331.0
T3502,886,2273.8
T3502,887,2277.7
T3502,888,2272.4
T3502,889,2267.6
T3502,890,2270.3
T3502,891,2286.9
T3502,892,2242.0
T3502,893,2229.5
T3502,894,2219.3
T3502,895,2192.1
T3502,896,2206.4
T3502,897,2195.9
T3502,898,2239.2
T3502,899,2262.0
T3502,900,2261.0
T3502,901,2303.9
T3502,902,2328.7
T3502,903,2321.4
T3502,904,2362.0
T3502,905,2354.4
T3502,906,2358.5
T3502,907,2357.1
T3502,908,2359.9
T3502,909,2394.9
T3502,910,2409.7
T3502,911,2396.6
T3502,912,2436.0
T3502,913,2411.4
T3502,914,2404.6
T3502,915,2375.2
T3502,916,2393.4
T3502,917,2442.0
T3502,918,2421.4
T3502,919,2429.9
T3502,920,2459.2
T3502,921,2442.5
T3502,922,2477.6
T3502,923,2480.8
T3502,924,2484.6
T3502,925,2479.6
T3502,926,2460.9
T3502,927,2441.9
T3502,928,2400.4
T3502,929,2406.2
T3502,930,2422.1
T3502,931,2465.7
T3502,932,2484.1
T3502,933,2472.0
T3502,934,2482.6
T3502,935,2492.2
T3502,936,2493.0
T3502,937,2495.0
T3502,938,2493.6
T3502,939,2502.3
T3502,940,2558.4
T3502,941,2585.4
T3502,942,2604.4
T3502,943,2602.6
T3502,944,2592.3
T3502,945,2569.3
T3502,946,2534.0
T3502,947,2546.2
T3502,948,2542.9
T3502,949,2563.5
T3502,950,2558.1
T3502,951,2581.7
T3502,952,2589.5
T3502,953,2631.4
T3502,954,2638.0
T3502,955,2652.1
T3502,956,2647.0
T3502,957,2659.0
T3502,958,2645.9
T3502,959,2669.6
T3502,960,2678.3
T3502,961,2675.2
T3502,962,2692.4
T3502,963,2665.3
T3502,964,2668.4
T3502,965,2679.6
T3502,966,2702.9
T3502,967,2719.0
T3502,968,2710.4
T3502,969,2711.4
T3502,970,2689.0
T3502,971,2687.1
T3502,972,2713.8
T3502,973,2717.7
T3502,974,2710.3
T3502,975,2695.9
T3502,976,2709.6
T3502,977,2750.9
T3502,978,2732.6
T3502,979,2756.9
T3502,980,2759.2
T3502,981,2771.0
T3502,982,2787.6
T3502,983,2773.1
T3502,984,2791.7
T3502,985,2781.5
T3502,986,2772.2
T3502,987,2760.4
T3502,988,2773.2
T3502,989,2756.7
T3502,990,2780.7
T3502,991,2776.5
T3502,992,2714.7
T3502,993,2705.8
T3502,994,2681.9
T3502,995,2674.6
T3502,996,2666.2
T3502,997,2662.4
T3502,998,2656.1
T3502,999,2633.5
T3502,1000,2674.3
T3502,1001,2621.3
T3502,1002,2608.0
T3502,1003,2644.0
T3502,1004,2684.9
T3502,1005,2664.5
T3502,1006,2661.3
T3502,1007,2687.1
T3502,1008,2693.6
T3502,1009,2702.8
T3502,1010,2695.2
T3502,1011,2693.6
T3502,1012,2708.2
T3502,1013,2661.7
T3502,1014,2621.4
T3502,1015,2573.1
T3502,1016,2601.9
T3502,1017,2627.7
T3502,1018,2633.8
T3502,1019,2635.7
T3502,1020,2644.6
T3502,1021,2648.8
T3502,1022,2643.6
T3502,1023,2635.9
T3502,1024,2647.1
T3502,1025,2638.0
T3502,1026,2627.1
T3502,1027,2666.9
T3502,1028,2674.5
T3502,1029,2689.5
T3502,1030,2677.8
T3502,1031,2679.5
T3502,1032,2667.9
T3502,1033,2657.6
T3502,1034,2658.7
T3502,1035,2659.8
T3502,1036,2657.4
T3502,1037,2665.8
T3502,1038,2703.2
T3502,1039,2706.7
T3502,1040,2693.6
T3502,1041,2703.8
T3502,1042,2696.0
T3502,1043,2716.1
T3502,1044,2762.6
T3502,1045,2783.7
T3502,1046,2769.5
T3502,1047,2768.5
T3502,1048,2795.9
T3502,1049,2802.9
T3502,1050,2788.6
T3502,1051,2799.9
T3502,1052,2824.5
T3502,1053,2812.8
T3502,1054,2809.9
T3502,1055,2808.4
T3502,1056,2832.6
T3502,1057,2842.7
T3502,1058,2841.5
T3502,1059,2825.6
T3502,1060,2826.7
T3502,1061,2856.4
T3502,1062,2867.7
T3502,1063,2860.4
T3502,1064,2850.3
T3502,1065,2832.4
T3502,1066,2823.3
T3502,1067,2818.3
T3502,1068,2842.5
T3502,1069,2824.0
T3502,1070,2853.4
T3502,1071,2853.5
T3502,1072,2851.1
T3502,1073,2887.5
T3502,1074,2887.4
T3502,1075,2896.3
T3502,1076,2929.7
T3502,1077,2908.6
T3502,1078,2922.3
T3502,1079,2931.3
T3502,1080,2937.2
T3502,1081,2943.5
T3502,1082,2978.8
T3502,1083,2991.7
T3502,1084,2991.9
T3502,1085,2982.5
T3502,1086,2988.4
T3502,1087,3031.9
T3502,1088,3050.8
T3502,1089,3061.2
T3502,1090,3078.6
T3502,1091,3080.0
T3502,1092,3050.2
T3502,1093,3043.6
T3502,1094,3052.4
T3502,1095,3054.2
T3502,1096,3070.1
T3502,1097,3085.0
T3502,1098,3070.0
T3502,1099,3052.2
T3502,1100,3065.8
T3502,1101,3026.8
T3502,1102,3014.2
T3502,1103,3044.6
T3502,1104,3026.3
T3502,1105,2986.0
T3502,1106,3000.5
T3502,1107,2985.4
T3502,1108,2921.5
T3502,1109,2945.1
T3502,1110,2951.5
T3502,1111,3014.6
T3502,1112,3042.4
T3502,1113,3060.8
T3502,1114,3100.8
T3502,1115,3098.6
T3502,1116,3123.3
T3502,1117,3150.8
T3502,1118,3142.7
T3502,1119,3148.5
T3502,1120,3167.7
T3502,1121,3185.1
T3502,1122,3205.4
T3502,1123,3212.2
T3502,1124,3250.2
T3502,1125,3227.9
T3502,1126,3174.8
T3502,1127,3215.3
T3502,1128,3203.8
T3502,1129,3231.5
T3502,1130,3255.1
T3502,1131,3255.3
T3502,1132,3261.9
T3502,1133,3288.8
T3502,1134,3258.8
T3502,1135,3203.8
T3502,1136,3205.7
T3502,1137,3228.6
T3502,1138,3224.7
T3502,1139,3199.8
T3502,1140,3143.8
T3502,1141,3126.3
T3502,1142,3106.3
T3502,1143,3108.0
T3502,1144,3022.9
T3502,1145,3020.9
T3502,1146,3059.3
T3502,1147,3033.5
T3502,1148,3043.6
T3502,1149,3067.2
T3502,1150,3068.6
T3502,1151,3017.0
T3502,1152,3086.8
T3502,1153,3140.7
T3502,1154,3190.4
T3502,1155,3193.5
T3502,1156,3190.4
T3502,1157,3180.9
T3502,1158,3201.7
T3502,1159,3233.5
T3502,1160,3242.7
T3502,1161,3303.6
T3502,1162,3295.9
T3502,1163,3294.0
T3502,1164,3311.7
T3502,1165,3316.1
T3502,1166,3344.0
T3502,1167,3328.7
T3502,1168,3284.2
T3502,1169,3365.7
T3502,1170,3409.0
T3502,1171,3430.5
T3502,1172,3412.7
T3502,1173,3437.7
T3502,1174,3465.7
T3502,1175,3492.0
T3502,1176,3503.6
T3502,1177,3565.0
T3502,1178,3578.6
T3502,1179,3560.9
T3502,1180,3565.6
T3502,1181,3584.4
T3502,1182,3611.8
T3502,1183,3658.0
T3502,1184,3666.8
T3502,1185,3643.1
T3502,1186,3707.3
T3502,1187,3702.1
T3502,1188,3723.5
T3502,1189,3715.8
T3502,1190,3738.7
T3502,1191,3753.3
T3502,1192,3747.8
T3502,1193,3775.9
T3502,1194,3788.6
T3502,1195,3837.4
T3502,1196,3853.8
T3502,1197,3867.5
T3502,1198,3894.2
T3502,1199,3902.9
T3502,1200,3844.8
T3502,1201,3850.9
T3502,1202,3882.9
T3502,1203,3891.8
T3502,1204,3826.3
T3502,1205,3761.0
T3502,1206,3788.7
T3502,1207,3750.9
T3502,1208,3720.1
T3502,1209,3782.9
T3502,1210,3833.1
T3502,1211,3810.2
T3502,1212,3853.8
T3502,1213,3843.5
T3502,1214,3875.6
T3502,1215,3848.5
T3502,1216,3841.3
T3502,1217,3810.1
T3502,1218,3900.6
T3502,1219,3880.3
T3502,1220,3824.2
T3502,1221,3845.0
T3502,1222,3924.4
T3502,1223,3857.6
T3502,1224,3911.4
T3502,1225,3900.6
T3502,1226,3890.3
T3502,1227,3883.8
T3502,1228,3946.5
T3502,1229,3907.0
T3502,1230,3970.0
T3502,1231,4002.4
T3502,1232,4009.3
T3502,1233,4017.7
T3502,1234,4041.4
T3502,1235,4052.4
T3502,1236,4016.2
T3502,1237,4027.9
T3502,1238,3974.5
T3502,1239,3931.5
T3502,1240,3947.6
T3502,1241,3993.6
T3502,1242,4017.6
T3502,1243,3994.1
T3502,1244,4011.9
T3502,1245,4020.6
T3502,1246,4030.4
T3502,1247,4055.2
T3502,1248,4026.4
T3502,1249,3955.1
T3502,1250,3974.5
T3502,1251,4000.1
T3528,640,2817.5
T3528,641,2803.1
T3528,642,2780.5
T3528,643,2734.0
T3528,644,2738.7
T3528,645,2727.8
T3528,646,2750.2
T3528,647,2787.7
T3528,648,2814.9
T3528,649,2864.9
T3528,650,2922.8
T3528,651,2918.9
T3528,652,2952.0
T3528,653,2909.7
T3528,654,2917.2
T3528,655,2881.7
T3528,656,2842.9
T3528,657,2860.9
T3528,658,2893.2
T3528,659,2885.3
T3528,660,2838.4
T3528,661,2828.0
T3528,662,2763.1
T3528,663,2722.6
T3528,664,2721.0
T3528,665,2700.6
T3528,666,2746.2
T3528,667,2787.1
T3528,668,2831.6
T3528,669,2851.6
T3528,670,2838.7
T3528,671,2854.0
T3528,672,2844.4
T3528,673,2787.2
T3528,674,2763.5
T3528,675,2784.1
T3528,676,2826.4
T3528,677,2839.2
T3528,678,2872.9
T3528,679,2909.5
T3528,680,2819.3
T3528,681,2803.0
T3528,682,2822.7
T3528,683,2863.8
T3528,684,2884.2
T3528,685,2873.5
T3528,686,2896.5
T3528,687,2921.1
T3528,688,2973.3
T3528,689,2995.0
T3528,690,3016.1
T3528,691,3047.1
T3528,692,3043.7
T3528,693,3015.7
T3528,694,3043.4
