Masked_Ticker,Day_Num,Adj Close,Close,High,Low,Open,Volume
RFPFIZXV,953,8.595,25.125,25.125,24.812,24.812,21000
RFPFIZXV,954,8.638,25.25,25.25,24.875,25.125,18600
RFPFIZXV,955,8.702,25.438,25.625,24.875,25.188,25100
RFPFIZXV,956,8.681,25.375,25.688,25.312,25.5,9500
RFPFIZXV,957,8.681,25.375,25.5,25.312,25.312,10000
RFPFIZXV,958,8.745,25.562,25.812,25.5,25.5,12200
RFPFIZXV,959,8.681,25.375,25.562,25.375,25.438,23000
RFPFIZXV,960,8.445,24.688,25.312,24.562,25.312,19500
RFPFIZXV,961,8.574,25.062,25.125,24.688,24.688,14800
RFPFIZXV,962,8.595,25.125,25.25,25.0,25.125,9800
RFPFIZXV,963,8.659,25.312,25.312,25.062,25.062,18600
RFPFIZXV,964,8.659,25.312,25.375,25.062,25.188,17000
RFPFIZXV,965,8.745,25.562,25.562,25.312,25.375,5600
RFPFIZXV,966,8.723,25.5,25.562,25.375,25.5,6200
RFPFIZXV,967,8.766,25.625,26.0,25.438,25.75,15100
RFPFIZXV,968,8.852,25.875,25.875,25.5,25.5,3200
RFPFIZXV,969,8.873,25.938,25.938,25.75,25.75,6100
RFPFIZXV,970,8.873,25.938,26.0,25.875,26.0,5900
RFPFIZXV,971,8.873,25.938,26.062,25.75,25.875,11300
RFPFIZXV,972,8.852,25.875,25.938,25.75,25.75,16900
RFPFIZXV,973,8.787,25.688,25.938,25.5,25.875,14000
RFPFIZXV,974,8.681,25.375,25.75,25.375,25.688,8600
RFPFIZXV,975,8.574,25.062,25.5,25.062,25.5,6800
RFPFIZXV,976,8.552,25.0,25.062,24.875,25.0,13100
RFPFIZXV,977,8.424,24.625,25.0,24.625,25.0,14100
RFPFIZXV,978,8.424,24.625,25.125,24.438,25.125,33200
RFPFIZXV,979,8.445,24.688,24.75,24.5,24.625,47200
RFPFIZXV,980,8.574,25.062,25.062,24.625,24.812,14900
RFPFIZXV,981,8.509,24.875,25.125,24.875,24.938,9800
RFPFIZXV,982,8.574,25.062,25.125,24.812,24.812,9600
RFPFIZXV,983,8.702,25.438,25.5,25.188,25.188,15600
RFPFIZXV,984,8.723,25.5,25.562,25.375,25.438,3700
RFPFIZXV,985,8.702,25.438,25.438,25.312,25.375,3100
RFPFIZXV,986,8.702,25.438,25.625,25.438,25.438,18100
RFPFIZXV,987,8.574,25.062,25.375,25.0,25.312,7900
RFPFIZXV,988,8.894,26.0,26.0,25.062,25.062,29700
RFPFIZXV,989,9.001,26.312,26.5,25.938,26.0,15600
RFPFIZXV,990,9.065,26.5,26.875,26.312,26.375,27900
RFPFIZXV,991,8.702,25.438,26.375,24.75,26.375,121000
RFPFIZXV,992,8.852,25.875,26.0,25.562,25.562,36700
RFPFIZXV,993,8.83,25.812,26.0,25.625,25.812,22600
RFPFIZXV,994,8.838,25.5,25.75,25.438,25.5,18300
RFPFIZXV,995,8.816,25.438,25.625,25.312,25.562,8500
RFPFIZXV,996,8.665,25.0,25.375,25.0,25.375,9500
RFPFIZXV,997,8.556,24.688,25.0,24.625,25.0,15200
RFPFIZXV,998,8.665,25.0,25.0,24.625,24.625,12200
RFPFIZXV,999,8.621,24.875,24.875,24.625,24.875,7000
RFPFIZXV,1000,8.73,25.188,25.188,24.75,24.75,10600
SAVNCDQW,501,12.573,19.26,19.38,18.99,19.27,3203600
SAVNCDQW,502,12.482,19.12,19.3,19.0,19.01,2905100
SAVNCDQW,503,12.462,19.09,19.15,18.96,19.1,3465600
SAVNCDQW,504,12.24,18.75,19.15,18.7,19.09,4921100
SAVNCDQW,505,12.501,19.15,19.26,18.6,18.64,3705100
SAVNCDQW,506,12.488,19.13,19.3,18.91,19.15,3268300
SAVNCDQW,507,12.332,18.89,19.09,18.55,18.96,3421200
SAVNCDQW,508,12.397,18.99,19.15,18.5,18.71,3006400
SAVNCDQW,509,12.364,18.94,19.43,18.83,18.96,3165800
SAVNCDQW,510,12.247,18.76,19.05,18.66,18.97,2284300
SAVNCDQW,511,12.436,19.05,19.21,18.52,18.52,3683900
SAVNCDQW,512,12.625,19.34,19.38,18.97,19.06,3205100
SAVNCDQW,513,12.958,19.85,19.99,19.39,19.43,3353300
SAVNCDQW,514,13.03,19.96,20.28,19.85,19.95,2263000
SAVNCDQW,515,13.206,20.23,20.29,19.69,20.02,2521000
SAVNCDQW,516,13.017,19.94,20.17,19.67,20.17,3042500
SAVNCDQW,517,13.22,20.25,20.48,19.87,20.0,4111500
SAVNCDQW,518,13.115,20.09,20.22,19.85,20.11,4518200
SAVNCDQW,519,12.828,19.65,20.24,19.54,20.09,2756100
SAVNCDQW,520,12.906,19.77,20.01,19.42,19.71,2541000
SAVNCDQW,521,12.965,19.86,19.98,19.55,19.81,3122800
SAVNCDQW,522,13.122,20.1,20.13,19.64,19.79,3445000
SAVNCDQW,523,13.22,20.25,20.4,19.99,19.99,3818300
SAVNCDQW,524,13.324,20.41,20.45,20.07,20.17,3861100
SAVNCDQW,525,13.148,20.14,20.5,20.02,20.35,2525300
SAVNCDQW,526,13.004,19.92,20.19,19.78,20.16,2158300
SAVNCDQW,527,12.874,19.72,20.07,19.67,19.81,2797800
SAVNCDQW,528,13.082,20.04,20.11,19.61,19.62,3619200
SAVNCDQW,529,13.298,20.37,20.38,19.99,20.07,2618200
SAVNCDQW,530,12.958,19.85,20.34,19.71,20.24,4031500
SAVNCDQW,531,13.109,20.08,20.16,19.62,19.83,3281100
SAVNCDQW,532,13.246,20.29,20.59,19.83,19.9,2857200
SAVNCDQW,533,12.795,19.6,20.24,19.6,20.14,2519900
SAVNCDQW,534,12.913,19.78,20.16,19.62,19.67,1807100
SAVNCDQW,535,13.291,20.36,20.49,19.84,19.87,2210600
SAVNCDQW,536,13.376,20.49,20.6,20.03,20.26,2108600
SAVNCDQW,537,12.965,19.86,20.58,19.8,20.53,3470500
SAVNCDQW,538,12.469,19.1,19.83,19.05,19.72,4350700
SAVNCDQW,539,12.58,19.27,19.41,18.89,19.06,2823900
SAVNCDQW,540,12.273,18.8,19.2,18.59,19.11,4081100
SAVNCDQW,541,11.979,18.35,18.96,18.29,18.96,2628400
SAVNCDQW,542,12.012,18.4,18.77,18.12,18.25,3532700
SAVNCDQW,543,12.084,18.51,18.88,18.33,18.52,4524000
SAVNCDQW,544,11.731,17.97,18.39,17.91,18.24,2376400
SAVNCDQW,545,11.568,17.72,18.07,17.52,17.91,4625400
SAVNCDQW,546,11.176,17.12,17.73,17.09,17.7,6809200
SAVNCDQW,547,11.085,16.98,17.3,16.67,16.96,5653500
SAVNCDQW,548,11.189,17.14,17.55,17.06,17.17,4511100
SAVNCDQW,549,11.241,17.22,17.54,17.08,17.25,2222100
SAVNCDQW,550,11.209,17.17,17.49,17.13,17.22,3480800
SAVNCDQW,551,11.646,17.84,17.84,17.1,17.15,3165400
SAVNCDQW,552,11.64,17.83,18.67,17.8,17.96,5140800
SAVNCDQW,553,11.366,17.41,17.82,17.23,17.8,3716700
SAVNCDQW,554,11.261,17.25,17.58,16.93,17.1,4256800
SAVNCDQW,555,11.189,17.14,17.59,16.99,17.43,3879000
SAVNCDQW,556,11.281,17.28,17.57,16.71,17.03,3884400
SAVNCDQW,557,11.555,17.7,17.71,17.08,17.27,3976400
SAVNCDQW,558,11.933,18.28,18.55,17.55,17.77,4854400
SAVNCDQW,559,13.487,20.66,21.18,19.96,20.42,12739100
SAVNCDQW,560,13.344,20.44,21.07,20.2,20.92,4399700
SAVNCDQW,561,13.735,21.04,21.08,20.06,20.25,6487900
SAVNCDQW,562,13.833,21.19,21.4,20.67,21.02,4058100
SAVNCDQW,563,13.533,20.73,21.32,20.63,21.12,4189200
SAVNCDQW,564,13.585,20.81,21.2,20.62,20.78,2716300
SAVNCDQW,565,13.18,20.19,20.63,20.05,20.09,2849600
SAVNCDQW,566,13.52,20.71,20.82,20.14,20.14,3267500
SAVNCDQW,567,13.357,20.46,21.05,20.16,20.78,3201200
SAVNCDQW,568,13.089,20.05,20.55,19.98,20.4,3828100
SAVNCDQW,569,13.37,20.48,20.66,19.8,20.25,3601000
SAVNCDQW,570,13.344,20.44,20.55,19.93,20.35,2373400
SAVNCDQW,571,13.703,20.99,21.1,20.53,20.57,3734500
SAVNCDQW,572,13.572,20.79,20.95,20.6,20.95,2545800
SAVNCDQW,573,13.513,20.7,20.97,20.28,20.67,2308800
SAVNCDQW,574,14.036,21.5,21.62,20.57,20.69,3107700
SAVNCDQW,575,14.049,21.52,21.95,21.11,21.5,3475800
SAVNCDQW,576,14.016,21.47,21.75,21.31,21.52,3377100
SAVNCDQW,577,13.755,21.07,21.43,20.7,21.36,2034400
SAVNCDQW,578,14.036,21.5,21.65,20.7,20.7,2805100
SAVNCDQW,579,14.225,21.79,21.9,21.44,21.44,2525700
SAVNCDQW,580,13.761,21.08,21.92,20.97,21.81,2501600
SAVNCDQW,581,13.415,20.55,21.12,20.37,21.12,2679300
SAVNCDQW,582,13.402,20.53,20.7,20.16,20.54,2844900
SAVNCDQW,583,13.546,20.75,20.84,20.13,20.13,3850200
SAVNCDQW,584,13.755,21.07,21.13,20.76,20.76,2835700
SAVNCDQW,585,13.148,20.14,20.98,20.06,20.91,3188600
SAVNCDQW,586,13.213,20.24,20.28,19.9,20.1,2959500
SAVNCDQW,587,12.828,19.65,20.1,19.52,19.91,3525500
SAVNCDQW,588,12.867,19.71,19.84,19.59,19.68,3619300
SAVNCDQW,589,12.619,19.33,19.65,19.03,19.57,4474900
SAVNCDQW,590,12.723,19.49,20.2,19.21,19.55,6415600
SAVNCDQW,591,12.802,19.61,19.76,19.18,19.58,5744100
SAVNCDQW,592,12.377,18.96,19.49,18.94,19.35,5627100
SAVNCDQW,593,12.423,19.03,19.13,18.65,18.65,5402400
SAVNCDQW,594,12.756,19.54,19.59,19.1,19.18,4555800
SAVNCDQW,595,12.534,19.2,19.88,19.12,19.52,5663000
SAVNCDQW,596,12.612,19.32,19.61,18.94,19.44,4042700
SAVNCDQW,597,12.665,19.4,19.6,18.91,19.25,4894800
SAVNCDQW,598,12.658,19.39,19.54,18.98,19.23,4599000
SAVNCDQW,599,12.723,19.49,19.87,19.0,19.01,6001000
SAVNCDQW,600,12.547,19.22,19.58,18.62,19.21,5270600
SAVNCDQW,601,12.155,18.62,19.0,18.5,19.0,5954700
SAVNCDQW,602,12.214,18.71,18.99,18.06,18.87,6466300
SAVNCDQW,603,11.96,18.32,19.87,18.03,18.72,5811800
SAVNCDQW,604,12.11,18.55,18.71,18.35,18.36,4054000
SAVNCDQW,605,11.973,18.34,19.16,18.26,18.55,2713200
SAVNCDQW,606,11.927,18.27,18.62,18.18,18.39,2245600
SAVNCDQW,607,11.96,18.32,18.87,18.19,18.37,3081800
SAVNCDQW,608,12.247,18.76,18.76,18.14,18.14,2104100
SAVNCDQW,609,11.77,18.03,18.82,17.76,18.51,5806400
SAVNCDQW,610,11.777,18.04,18.32,17.76,18.27,3519600
SAVNCDQW,611,11.842,18.14,18.4,17.86,17.86,3853200
SAVNCDQW,612,11.653,17.85,18.28,17.79,17.96,3706700
SAVNCDQW,613,11.444,17.53,18.42,17.5,18.06,3727700
SAVNCDQW,614,11.072,16.96,17.75,16.5,17.34,8105400
SAVNCDQW,615,10.785,16.52,17.24,16.46,17.09,5348500
SAVNCDQW,616,10.523,16.12,17.22,16.06,16.21,5560900
SAVNCDQW,617,9.309,14.26,16.2,14.25,16.2,6705600
SAVNCDQW,618,9.126,13.98,14.82,13.11,13.77,6329500
SAVNCDQW,619,9.649,14.78,14.92,14.18,14.75,3369800
SAVNCDQW,620,9.649,14.78,16.49,14.5,16.49,4439400
SAVNCDQW,621,9.041,13.85,14.94,13.57,14.74,3457900
SAVNCDQW,622,9.44,14.46,14.63,13.49,13.78,4245500
SAVNCDQW,623,9.433,14.45,14.87,14.09,14.09,4746500
SAVNCDQW,624,9.244,14.16,14.39,13.53,13.75,4630000
SAVNCDQW,625,9.107,13.95,14.17,13.83,13.87,3106600
SAVNCDQW,626,8.878,13.6,14.06,13.3,13.66,4869900
SAVNCDQW,627,8.702,13.33,13.72,12.9,13.72,4984000
SAVNCDQW,628,8.532,13.07,13.5,12.53,12.53,5581000
SAVNCDQW,629,8.265,12.66,13.18,12.66,12.92,4483100
SAVNCDQW,630,9.146,14.01,14.05,12.6,12.84,5699000
SAVNCDQW,631,9.374,14.36,15.04,13.81,13.81,4427200
SAVNCDQW,632,9.081,13.91,14.88,13.63,14.72,4900500
SAVNCDQW,633,9.799,15.01,15.02,13.82,13.99,5135600
SAVNCDQW,634,9.825,15.05,15.2,14.89,15.02,2907800
SAVNCDQW,635,10.021,15.35,15.51,15.0,15.27,3206800
SAVNCDQW,636,9.779,14.98,15.47,14.92,15.22,3354900
SAVNCDQW,637,9.479,14.52,15.24,14.48,14.96,3454700
SAVNCDQW,638,9.72,14.89,14.9,14.39,14.6,3368000
SAVNCDQW,639,9.668,14.81,15.13,14.59,15.13,2914500
SAVNCDQW,640,9.544,14.62,15.09,14.29,14.67,3342300
SAVNCDQW,641,9.139,14.0,14.52,13.96,14.24,3603900
SAVNCDQW,642,9.766,14.96,14.96,13.57,14.04,5385700
SAVNCDQW,643,9.081,13.91,14.93,13.88,14.13,3576100
SAVNCDQW,644,8.741,13.39,13.95,13.36,13.75,2469200
SAVNCDQW,645,8.336,12.77,13.62,12.48,13.62,5552600
SAVNCDQW,646,7.514,11.51,13.0,11.37,12.89,6503600
SAVNCDQW,647,7.455,11.42,12.44,11.22,11.26,5773700
SAVNCDQW,648,7.671,11.75,11.76,10.89,11.59,6130200
SAVNCDQW,649,7.997,12.25,12.47,11.6,12.05,5361100
SAVNCDQW,650,8.513,13.04,13.11,12.35,12.57,5118700
SAVNCDQW,651,8.793,13.47,13.57,12.64,12.65,3271300
SAVNCDQW,652,8.924,13.67,13.99,13.47,13.88,1707700
SAVNCDQW,653,8.219,12.59,13.46,12.59,13.46,3759800
SAVNCDQW,654,8.761,13.42,13.5,12.37,12.75,9317100
SAVNCDQW,655,9.127,13.2,13.25,12.25,12.67,4186300
SAVNCDQW,656,9.584,13.86,14.25,13.49,13.78,4718700
SAVNCDQW,657,10.102,14.61,14.68,13.35,13.69,4165600
SAVNCDQW,658,10.552,15.26,15.38,14.23,14.91,4512600
SAVNCDQW,659,10.337,14.95,15.31,14.8,15.17,4590500
SAVNCDQW,660,10.344,14.96,15.21,14.72,15.06,2263300
SAVNCDQW,661,9.943,14.38,15.03,14.23,14.7,2698200
SAVNCDQW,662,10.095,14.6,14.73,13.96,14.04,4206500
SAVNCDQW,663,10.047,14.53,14.85,14.11,14.7,3015900
SAVNCDQW,664,10.406,15.05,15.2,14.57,14.63,3558100
SAVNCDQW,665,10.296,14.89,15.07,14.48,14.67,3443200
SAVNCDQW,666,10.365,14.99,15.48,14.62,15.19,4505000
SAVNCDQW,667,10.351,14.97,15.3,14.78,15.1,3592600
SAVNCDQW,668,10.351,14.97,14.97,14.63,14.91,3749600
SAVNCDQW,669,10.476,15.15,15.27,14.51,15.1,3450800
SAVNCDQW,670,10.51,15.2,15.3,15.02,15.17,1216000
SAVNCDQW,671,10.69,15.46,15.47,15.17,15.21,1165800
SAVNCDQW,672,10.877,15.73,15.75,15.36,15.44,3133400
SAVNCDQW,673,11.05,15.98,16.03,15.63,15.79,2497800
SAVNCDQW,674,11.063,16.0,16.26,15.82,15.95,2722400
SAVNCDQW,675,11.513,16.65,16.85,16.06,16.06,3141900
SAVNCDQW,676,11.305,16.35,16.65,16.25,16.65,5104200
SAVNCDQW,677,11.271,16.3,16.56,16.0,16.45,3596800
SAVNCDQW,678,11.077,16.02,16.33,15.9,16.06,2965400
SAVNCDQW,679,10.918,15.79,15.99,15.53,15.99,5135600
SAVNCDQW,680,10.614,15.35,15.79,15.27,15.69,2448200
SAVNCDQW,681,10.503,15.19,15.43,15.08,15.29,3485700
SAVNCDQW,682,10.586,15.31,15.39,15.01,15.13,4398000
SAVNCDQW,683,10.469,15.14,15.22,14.81,15.11,4248000
SAVNCDQW,684,10.759,15.56,15.73,15.03,15.1,4292200
SAVNCDQW,685,10.808,15.63,15.84,15.25,15.75,3819200
SAVNCDQW,686,10.393,15.03,15.69,14.99,15.64,4747300
SAVNCDQW,687,10.697,15.47,15.5,14.92,15.05,4680200
SAVNCDQW,688,10.648,15.4,15.63,15.03,15.39,3964300
SAVNCDQW,689,10.503,15.19,15.39,14.95,15.23,3802300
SAVNCDQW,690,10.393,15.03,15.68,14.83,15.38,3940000
SAVNCDQW,691,10.4,15.04,15.44,14.87,15.23,3229200
SAVNCDQW,692,10.642,15.39,15.51,15.15,15.22,2934300
SAVNCDQW,693,10.22,14.78,15.37,14.74,15.25,2908800
SAVNCDQW,694,9.812,14.19,14.87,14.0,14.55,4526100
SAVNCDQW,695,8.228,11.9,12.26,11.29,12.06,18519200
SAVNCDQW,696,8.616,12.46,12.61,11.71,11.71,8637500
SAVNCDQW,697,8.387,12.13,12.55,11.99,12.47,7202700
SAVNCDQW,698,8.768,12.68,12.76,12.01,12.07,6954600
SAVNCDQW,699,8.927,12.91,13.1,12.63,12.67,4140300
SAVNCDQW,700,9.065,13.11,13.36,12.8,12.9,3712000
SAVNCDQW,701,8.671,12.54,13.18,12.49,13.01,4305000
SAVNCDQW,702,8.719,12.61,12.75,12.47,12.58,3340000
SAVNCDQW,703,8.643,12.5,12.55,12.05,12.43,3845900
SAVNCDQW,704,8.443,12.21,12.62,12.16,12.49,3719000
SAVNCDQW,705,8.374,12.11,12.34,11.89,11.89,5485000
SAVNCDQW,706,8.304,12.01,12.16,11.91,12.16,3727800
SAVNCDQW,707,8.298,12.0,12.24,11.97,12.05,3587200
SAVNCDQW,708,8.332,12.05,12.23,11.77,11.94,4801300
SAVNCDQW,709,8.187,11.84,12.19,11.79,12.13,4738800
SAVNCDQW,710,8.401,12.15,12.28,11.83,11.9,3697700
SAVNCDQW,711,8.304,12.01,12.29,11.81,12.07,4377800
SAVNCDQW,712,8.152,11.79,12.25,11.71,12.14,3365000
SAVNCDQW,713,8.187,11.84,12.14,11.5,11.59,4543700
SAVNCDQW,714,7.807,11.29,11.84,11.29,11.7,4621400
SAVNCDQW,715,7.412,10.72,11.57,10.68,11.47,7349000
SAVNCDQW,716,7.551,10.92,11.13,10.61,10.97,8287700
SAVNCDQW,717,7.226,10.45,10.9,10.36,10.89,5187500
SAVNCDQW,718,7.482,10.82,10.83,10.37,10.48,5840600
SAVNCDQW,719,7.323,10.59,10.9,10.5,10.84,4252500
SAVNCDQW,720,7.731,11.18,11.18,10.63,10.68,4334500
SAVNCDQW,721,7.537,10.9,11.26,10.8,11.13,3915200
SAVNCDQW,722,7.91,11.44,11.49,10.7,10.86,2775200
SAVNCDQW,723,7.979,11.54,11.54,11.27,11.46,2178900
SAVNCDQW,724,7.648,11.06,11.65,10.92,11.59,4342900
SAVNCDQW,725,7.945,11.49,11.49,10.94,10.94,2536100
SAVNCDQW,726,8.09,11.7,11.88,11.24,11.46,3636500
SAVNCDQW,727,7.8,11.28,11.82,11.25,11.77,3818800
SAVNCDQW,728,7.613,11.01,11.38,10.95,11.32,3991000
SAVNCDQW,729,8.055,11.65,11.65,11.02,11.21,2842900
SAVNCDQW,730,8.173,11.82,11.98,11.55,11.6,3880600
SAVNCDQW,731,8.187,11.84,12.4,11.82,11.91,6725400
SAVNCDQW,732,8.609,12.45,12.52,11.82,12.04,7501900
SAVNCDQW,733,8.36,12.09,12.44,11.98,12.44,5676500
SAVNCDQW,734,7.993,11.56,12.2,11.43,12.2,4906200
SAVNCDQW,735,7.973,11.53,11.79,11.41,11.6,4293700
SAVNCDQW,736,8.242,11.92,12.02,11.27,11.57,4624300
SAVNCDQW,737,8.802,12.73,12.99,12.04,12.1,4576700
SAVNCDQW,738,8.954,12.95,12.95,12.63,12.77,2548000
SAVNCDQW,739,8.892,12.86,12.92,12.58,12.88,2218400
SAVNCDQW,740,8.671,12.54,12.79,12.47,12.79,2419600
SAVNCDQW,741,8.823,12.76,12.81,12.47,12.59,1801800
SAVNCDQW,742,9.231,13.35,13.4,12.87,12.96,2501600
SAVNCDQW,743,9.1,13.16,13.28,12.93,13.23,2107600
SAVNCDQW,744,8.664,12.53,13.17,12.52,13.08,3899400
SAVNCDQW,745,8.712,12.6,12.63,12.36,12.54,3332400
SAVNCDQW,746,9.01,13.03,13.13,12.54,12.69,3707000
SAVNCDQW,747,10.379,15.01,15.17,13.6,13.7,9302700
SAVNCDQW,748,10.275,14.86,15.43,14.59,14.85,7913700
SAVNCDQW,749,10.158,14.69,15.07,14.59,14.81,7700700
SAVNCDQW,750,10.241,14.81,15.21,14.43,14.73,3640300
SAVNCDQW,751,10.227,14.79,14.87,14.26,14.67,4143500
SAVNCDQW,752,10.434,15.09,15.26,14.78,14.92,2920500
SAVNCDQW,753,10.151,14.68,14.98,14.53,14.75,4138600
SAVNCDQW,754,10.268,14.85,15.1,14.05,14.5,4749800
SAVNCDQW,755,10.545,15.25,15.43,14.8,14.94,3744200
SAVNCDQW,756,10.344,14.96,15.39,14.89,15.34,3362200
SAVNCDQW,757,10.386,15.02,15.09,14.66,14.98,2747700
SAVNCDQW,758,10.69,15.46,15.48,15.02,15.05,3259500
SAVNCDQW,759,10.897,15.76,15.82,15.37,15.44,3119600
SAVNCDQW,760,10.78,15.59,15.9,15.35,15.9,3506100
SAVNCDQW,761,10.531,15.23,15.68,15.06,15.66,2837600
SAVNCDQW,762,10.731,15.52,15.58,14.99,15.41,3399100
SAVNCDQW,763,10.393,15.03,15.37,14.67,15.35,4298100
SAVNCDQW,764,10.261,14.84,15.19,14.67,15.07,3396700
SAVNCDQW,765,9.756,14.11,14.8,14.02,14.69,3433300
SAVNCDQW,766,9.736,14.08,14.33,14.0,14.1,2681300
SAVNCDQW,767,9.639,13.94,14.28,13.88,14.08,2477800
SAVNCDQW,768,10.088,14.59,14.6,14.05,14.11,2177300
SAVNCDQW,769,10.241,14.81,14.93,14.45,14.52,3222100
SAVNCDQW,770,10.068,14.56,14.96,14.49,14.88,3080300
SAVNCDQW,771,9.826,14.21,14.46,13.93,14.4,2778200
SAVNCDQW,772,9.653,13.96,14.36,13.91,14.26,1662600
SAVNCDQW,773,10.268,14.85,14.92,13.96,13.96,3623300
SAVNCDQW,774,10.13,14.65,14.94,14.6,14.77,3129600
SAVNCDQW,775,10.227,14.79,14.91,14.5,14.75,3822400
SAVNCDQW,776,10.794,15.61,15.61,14.82,14.86,4056500
SAVNCDQW,777,11.285,16.32,16.49,15.67,15.75,3446600
SAVNCDQW,778,11.271,16.3,16.46,16.19,16.25,1712400
SAVNCDQW,779,11.402,16.49,16.5,16.14,16.18,2705900
SAVNCDQW,780,11.381,16.46,16.66,16.12,16.66,2054300
SAVNCDQW,781,11.305,16.35,16.75,16.27,16.65,2134400
SAVNCDQW,782,11.174,16.16,16.38,15.92,16.34,1716700
SAVNCDQW,783,11.243,16.26,16.33,16.0,16.24,1427800
SAVNCDQW,784,11.292,16.33,16.51,16.17,16.39,2497100
SAVNCDQW,785,11.423,16.52,16.67,16.3,16.39,2719200
SAVNCDQW,786,11.257,16.28,16.43,16.0,16.27,1720600
SAVNCDQW,787,10.925,15.8,16.2,15.53,16.16,2336300
SAVNCDQW,788,10.828,15.66,16.2,15.61,15.87,2866900
SAVNCDQW,789,10.918,15.79,15.91,15.47,15.62,3563700
SAVNCDQW,790,11.312,16.36,16.4,15.73,15.75,3987300
SAVNCDQW,791,11.34,16.4,16.74,16.33,16.52,4410300
SAVNCDQW,792,11.056,15.99,16.35,15.94,16.27,3818500
SAVNCDQW,793,10.87,15.72,16.1,15.63,16.01,2896900
SAVNCDQW,794,10.911,15.78,16.08,15.64,15.83,3384000
SAVNCDQW,795,11.132,16.1,16.2,15.66,15.74,2936000
SAVNCDQW,796,11.022,15.94,16.12,15.87,16.08,6846500
SAVNCDQW,797,11.139,16.11,16.17,15.68,16.02,3721000
SAVNCDQW,798,11.098,16.05,16.29,15.85,16.29,4224200
SAVNCDQW,799,11.312,16.36,16.5,16.02,16.14,3059800
SAVNCDQW,800,10.787,15.6,16.36,15.6,16.17,2888900
SAVNCDQW,801,10.801,15.62,15.67,15.26,15.59,2488900
SAVNCDQW,802,10.614,15.35,15.59,15.28,15.48,1976200
SAVNCDQW,803,10.531,15.23,15.37,15.07,15.37,2488300
SAVNCDQW,804,10.683,15.45,15.54,15.11,15.32,2890100
SAVNCDQW,805,10.503,15.19,15.49,15.07,15.31,2741800
SAVNCDQW,806,10.662,15.42,15.45,15.03,15.19,3401900
SAVNCDQW,807,10.904,15.77,15.77,15.28,15.41,3048500
SAVNCDQW,808,11.257,16.28,16.28,15.37,15.93,3658800
SAVNCDQW,809,11.195,16.19,16.3,15.85,16.24,3432000
SAVNCDQW,810,12.045,17.42,17.5,16.64,16.9,9481600
SAVNCDQW,811,12.522,18.11,18.22,17.54,17.54,6133000
SAVNCDQW,812,12.446,18.0,18.34,17.62,18.07,4149900
SAVNCDQW,813,12.17,17.6,18.03,17.55,17.96,3716200
SAVNCDQW,814,12.273,17.75,17.98,17.49,17.76,5681400
SAVNCDQW,815,12.232,17.69,17.81,17.44,17.75,2446800
SAVNCDQW,816,12.038,17.41,17.74,17.28,17.7,2332000
SAVNCDQW,817,12.018,17.38,17.49,17.26,17.35,2286200
SAVNCDQW,818,12.011,17.37,17.56,17.21,17.33,1982300
SAVNCDQW,819,12.232,17.69,17.98,17.4,17.56,3237800
SAVNCDQW,820,12.156,17.58,17.88,17.48,17.63,3138900
SAVNCDQW,821,12.17,17.6,17.69,17.43,17.68,2214700
SAVNCDQW,822,12.17,17.6,17.61,17.44,17.47,1793200
SAVNCDQW,823,11.976,17.32,17.64,17.22,17.63,2530000
SAVNCDQW,824,11.886,17.19,17.5,17.08,17.41,2136900
SAVNCDQW,825,12.363,17.88,17.96,17.34,17.35,2577700
SAVNCDQW,826,12.087,17.48,17.95,17.4,17.89,1718800
SAVNCDQW,827,12.246,17.71,17.78,17.3,17.51,2218300
SAVNCDQW,828,12.294,17.78,17.97,17.56,17.6,2476000
SAVNCDQW,829,12.522,18.11,18.15,17.59,17.87,2476900
SAVNCDQW,830,12.446,18.0,18.33,17.86,18.16,2616600
SAVNCDQW,831,12.114,17.52,17.86,17.33,17.84,2847400
SAVNCDQW,832,12.094,17.49,17.64,17.36,17.54,1731700
SAVNCDQW,833,12.204,17.65,17.71,17.28,17.4,2880300
SAVNCDQW,834,12.315,17.81,17.86,17.52,17.67,1489500
SAVNCDQW,835,12.571,18.18,18.28,17.82,17.87,2277200
SAVNCDQW,836,12.55,18.15,18.38,18.03,18.18,1599100
SAVNCDQW,837,12.778,18.48,18.75,18.16,18.22,2551700
SAVNCDQW,838,12.64,18.28,18.56,18.14,18.43,1645600
SAVNCDQW,839,12.688,18.35,18.48,18.06,18.21,1171200
SAVNCDQW,840,12.668,18.32,18.58,18.18,18.42,1528400
SAVNCDQW,841,12.439,17.99,18.29,17.82,18.18,2274500
SAVNCDQW,842,12.177,17.61,18.35,17.5,17.86,2974400
SAVNCDQW,843,12.412,17.95,18.08,17.54,17.61,2846300
SAVNCDQW,844,12.591,18.21,18.22,17.84,17.99,2339200
SAVNCDQW,845,12.744,18.43,18.62,18.07,18.18,2640100
SAVNCDQW,846,12.764,18.46,18.66,18.36,18.61,3577400
SAVNCDQW,847,12.792,18.5,18.7,18.38,18.46,2884200
SAVNCDQW,848,12.647,18.29,18.51,18.18,18.5,2824600
SAVNCDQW,849,12.585,18.2,18.32,18.18,18.3,2969500
SAVNCDQW,850,12.654,18.3,18.32,17.91,18.09,3253500
SAVNCDQW,851,12.854,18.59,18.74,18.13,18.26,2496700
SAVNCDQW,852,12.965,18.75,18.8,18.47,18.64,2250500
