series,hour_num,value
T67,392,22772.0
T67,393,21866.0
T67,394,21570.0
T67,395,22217.0
T67,396,23142.0
T67,397,24784.0
T67,398,26307.0
T67,399,28006.0
T67,400,30287.0
T67,401,32491.0
T67,402,34573.0
T67,403,35966.0
T67,404,37048.0
T67,405,37767.0
T67,406,38074.0
T67,407,37921.0
T67,408,37453.0
T67,409,36172.0
T67,410,34742.0
T67,411,33530.0
T67,412,31142.0
T67,413,28367.0
T67,414,25942.0
T67,415,23822.0
T67,416,22704.0
T67,417,21983.0
T67,418,21552.0
T67,419,21579.0
T67,420,21730.0
T67,421,22771.0
T67,422,24821.0
T67,423,27717.0
T67,424,30910.0
T67,425,33865.0
T67,426,35978.0
T67,427,37080.0
T67,428,36999.0
T67,429,36360.0
T67,430,35873.0
T67,431,35307.0
T67,432,34014.0
T67,433,32553.0
T67,434,31296.0
T67,435,30546.0
T67,436,28380.0
T67,437,26159.0
T67,438,23766.0
T67,439,22286.0
T67,440,21385.0
T67,441,20681.0
T67,442,20330.0
T67,443,20328.0
T67,444,20314.0
T67,445,21129.0
T67,446,23410.0
T67,447,26475.0
T67,448,29273.0
T67,449,31957.0
T67,450,34820.0
T67,451,36856.0
T67,452,37771.0
T67,453,37485.0
T67,454,36654.0
T67,455,36155.0
T67,456,35495.0
T67,457,34179.0
T67,458,32993.0
T67,459,31989.0
T67,460,29813.0
T67,461,27409.0
T67,462,25282.0
T67,463,23794.0
T67,464,22700.0
T67,465,22016.0
T67,466,21908.0
T67,467,22736.0
T67,468,24081.0
T67,469,25450.0
T67,470,27470.0
T67,471,30254.0
T67,472,33343.0
T67,473,36147.0
T67,474,38538.0
T67,475,39925.0
T67,476,42559.0
T67,477,40860.0
T67,478,41054.0
T67,479,40712.0
T67,480,40290.0
T67,481,39349.0
T67,482,37928.0
T67,483,36858.0
T67,484,33991.0
T67,485,30708.0
T67,486,28024.0
T67,487,26374.0
T67,488,25147.0
T67,489,24325.0
T67,490,24009.0
T67,491,24596.0
T67,492,25751.0
T67,493,27081.0
T67,494,28637.0
T67,495,31012.0
T67,496,33748.0
T67,497,36237.0
T67,498,38345.0
T67,499,39798.0
T67,500,40294.0
T67,501,40406.0
T67,502,40136.0
T67,503,39414.0
T67,504,38672.0
T67,505,37403.0
T67,506,36010.0
T67,507,34945.0
T67,508,32221.0
T67,509,29447.0
T67,510,27088.0
T67,511,24908.0
T67,512,23721.0
T67,513,22735.0
T67,514,22452.0
T67,515,23052.0
T67,516,24095.0
T67,517,25528.0
T67,518,27591.0
T67,519,29584.0
T67,520,31940.0
T67,521,34124.0
T67,522,36348.0
T67,523,37895.0
T67,524,38611.0
T67,525,39102.0
T67,526,39386.0
T67,527,39222.0
T67,528,38720.0
T67,529,37555.0
T67,530,35993.0
T67,531,34789.0
T67,532,32002.0
T67,533,29140.0
T67,534,26855.0
T67,535,24925.0
T67,536,23629.0
T67,537,22930.0
T67,538,22914.0
T67,539,23612.0
T67,540,24886.0
T67,541,26501.0
T67,542,27878.0
T67,543,29631.0
T67,544,31398.0
T67,545,33289.0
T67,546,34901.0
T67,547,35892.0
T67,548,36560.0
T67,549,36885.0
T67,550,36243.0
T67,551,34750.0
T67,552,33198.0
T67,553,32430.0
T67,554,31844.0
T67,555,31173.0
T67,556,29337.0
T67,557,27132.0
T67,558,25095.0
T67,559,23630.0
T67,560,22627.0
T67,561,22173.0
T67,562,22134.0
T67,563,22783.0
T67,564,23901.0
T67,565,25125.0
T67,566,26698.0
T67,567,27968.0
T67,568,29479.0
T67,569,31043.0
T67,570,32239.0
T67,571,33188.0
T67,572,34206.0
T67,573,34864.0
T67,574,35436.0
T67,575,35442.0
T67,576,34822.0
T67,577,33068.0
T67,578,31551.0
T67,579,30475.0
T67,580,28410.0
T67,581,26040.0
T67,582,23720.0
T67,583,22261.0
T67,584,21219.0
T67,585,20453.0
T67,586,20055.0
T67,587,20139.0
T67,588,20256.0
T67,589,21012.0
T67,590,23073.0
T67,591,25304.0
T67,592,27666.0
T67,593,29476.0
T67,594,31195.0
T67,595,32746.0
T67,596,33821.0
T67,597,34755.0
T67,598,35242.0
T67,599,35445.0
T67,600,34840.0
T67,601,33215.0
T67,602,31377.0
T67,603,29986.0
T67,604,27835.0
T67,605,25335.0
T67,606,23300.0
T67,607,21782.0
T67,608,20706.0
T67,609,19979.0
T67,610,19566.0
T67,611,19510.0
T67,612,19401.0
T67,613,20105.0
T67,614,22266.0
T67,615,24652.0
T67,616,26935.0
T67,617,29144.0
T67,618,31229.0
T67,619,33334.0
T67,620,34920.0
T67,621,35894.0
T67,622,36526.0
T67,623,36818.0
T67,624,36276.0
T67,625,35093.0
T67,626,33374.0
T67,627,32035.0
T67,628,29629.0
T67,629,26868.0
T67,630,24629.0
T67,631,23073.0
T67,632,22058.0
T67,633,21592.0
T67,634,21459.0
T67,635,22259.0
T67,636,23583.0
T67,637,24885.0
T67,638,26625.0
T67,639,28746.0
T67,640,31470.0
T67,641,34200.0
T67,642,36585.0
T67,643,38129.0
T67,644,39261.0
T67,645,39811.0
T67,646,39631.0
T67,647,38867.0
T67,648,38117.0
T67,649,36566.0
T67,650,35432.0
T67,651,34141.0
T67,652,31406.0
T67,653,28646.0
T67,654,26136.0
T67,655,24572.0
T67,656,23507.0
T67,657,22721.0
T67,658,22513.0
T67,659,23141.0
T67,660,24309.0
T67,661,25898.0
T67,662,27688.0
T67,663,30111.0
T67,664,32750.0
T67,665,35575.0
T67,666,37185.0
T67,667,38534.0
T67,668,38997.0
T67,669,38950.0
T67,670,39438.0
T67,671,38825.0
T67,672,37579.0
T67,673,36133.0
T67,674,34811.0
T67,675,33483.0
T67,676,30668.0
T67,677,28039.0
T67,678,25991.0
T67,679,24205.0
T67,680,23144.0
T67,681,22494.0
T67,682,22304.0
T67,683,22953.0
T67,684,24213.0
T67,685,25695.0
T67,686,27258.0
T67,687,29327.0
T67,688,31492.0
T67,689,33989.0
T67,690,36373.0
T67,691,38348.0
T67,692,39531.0
T67,693,39978.0
T67,694,40095.0
T67,695,40004.0
T67,696,39334.0
T67,697,37721.0
T67,698,36117.0
T67,699,34751.0
T67,700,32038.0
T67,701,29061.0
T67,702,26522.0
T67,703,24802.0
T67,704,23638.0
T67,705,22823.0
T67,706,22562.0
T67,707,23206.0
T67,708,24299.0
T67,709,25649.0
T67,710,27945.0
T67,711,30430.0
T67,712,33268.0
T67,713,36140.0
T67,714,38552.0
T67,715,40111.0
T67,716,40587.0
T67,717,40540.0
T67,718,40632.0
T67,719,40236.0
T67,720,39707.0
T67,721,38597.0
T67,722,37604.0
T67,723,36506.0
T67,724,33169.0
T67,725,29958.0
T67,726,27776.0
T67,727,25965.0
T67,728,24685.0
T67,729,23827.0
T67,730,23389.0
T67,731,23678.0
T67,732,24556.0
T67,733,25493.0
T67,734,26836.0
T67,735,28786.0
T67,736,30532.0
T67,737,32591.0
T67,738,34034.0
T67,739,35285.0
T67,740,36408.0
T67,741,37203.0
T67,742,37642.0
T67,743,37580.0
T67,744,36699.0
T67,745,35197.0
T67,746,33561.0
T67,747,31810.0
T67,748,29537.0
T73,375,402.0
T73,376,411.0
T73,377,358.0
T73,378,404.0
T73,379,356.0
T73,380,341.0
T73,381,334.0
T73,382,330.0
T73,383,473.0
T73,384,559.0
T73,385,560.0
T73,386,559.0
T73,387,562.0
T73,388,559.0
T73,389,543.0
T73,390,360.0
T73,391,333.0
T73,392,329.0
T73,393,333.0
T73,394,330.0
T73,395,333.0
T73,396,332.0
T73,397,332.0
T73,398,332.0
T73,399,333.0
T73,400,333.0
T73,401,330.0
T73,402,333.0
T73,403,358.0
T73,404,384.0
T73,405,375.0
T73,406,374.0
T73,407,360.0
T73,408,463.0
T73,409,561.0
T73,410,559.0
T73,411,560.0
T73,412,557.0
T73,413,523.0
T73,414,337.0
T73,415,331.0
T73,416,330.0
T73,417,331.0
T73,418,329.0
T73,419,330.0
T73,420,331.0
T73,421,330.0
T73,422,331.0
T73,423,335.0
T73,424,334.0
T73,425,331.0
T73,426,347.0
T73,427,348.0
T73,428,354.0
T73,429,356.0
T73,430,346.0
T73,431,465.0
T73,432,554.0
T73,433,420.0
T73,434,327.0
T73,435,329.0
T73,436,331.0
T73,437,330.0
T73,438,332.0
T73,439,329.0
T73,440,331.0
T73,441,334.0
T73,442,331.0
T73,443,331.0
T73,444,329.0
T73,445,333.0
T73,446,331.0
T73,447,333.0
T73,448,343.0
T73,449,348.0
T73,450,346.0
T73,451,335.0
T73,452,347.0
T73,453,338.0
T73,454,334.0
T73,455,341.0
T73,456,482.0
T73,457,558.0
T73,458,562.0
T73,459,562.0
T73,460,560.0
T73,461,562.0
T73,462,564.0
T73,463,562.0
T73,464,555.0
T73,465,380.0
T73,466,329.0
T73,467,330.0
T73,468,330.0
T73,469,330.0
T73,470,340.0
T73,471,352.0
T73,472,336.0
T73,473,360.0
T73,474,330.0
T73,475,332.0
T73,476,371.0
T73,477,362.0
T73,478,340.0
T73,479,349.0
T73,480,452.0
T73,481,560.0
T73,482,560.0
T73,483,562.0
T73,484,561.0
T73,485,560.0
T73,486,560.0
T73,487,524.0
T73,488,332.0
T73,489,328.0
T73,490,328.0
T73,491,332.0
T73,492,332.0
T73,493,353.0
T73,494,367.0
T73,495,376.0
T73,496,366.0
T73,497,335.0
T73,498,338.0
T73,499,389.0
T73,500,376.0
T73,501,400.0
T73,502,363.0
T73,503,380.0
T73,504,418.0
T73,505,557.0
T73,506,557.0
T73,507,561.0
T73,508,558.0
T73,509,558.0
T73,510,562.0
T73,511,522.0
T73,512,321.0
T73,513,305.0
T73,514,303.0
T73,515,304.0
T73,516,305.0
T73,517,305.0
T73,518,304.0
T73,519,303.0
T73,520,304.0
T73,521,308.0
T73,522,335.0
T73,523,348.0
T73,524,375.0
T73,525,346.0
T73,526,328.0
T73,527,345.0
T73,528,465.0
T73,529,558.0
T73,530,558.0
T73,531,525.0
T73,532,354.0
T73,533,311.0
T73,534,301.0
T73,535,303.0
T73,536,303.0
T73,537,305.0
T73,538,302.0
T73,539,302.0
T73,540,303.0
T73,541,302.0
T73,542,326.0
T73,543,327.0
T73,544,371.0
T73,545,365.0
T73,546,414.0
T73,547,425.0
T73,548,371.0
T73,549,344.0
T73,550,339.0
T73,551,394.0
T73,552,403.0
T73,553,507.0
T73,554,556.0
T73,555,558.0
T73,556,558.0
T73,557,558.0
T73,558,516.0
T73,559,332.0
T73,560,304.0
T73,561,307.0
T73,562,307.0
T73,563,303.0
T73,564,304.0
T73,565,304.0
T73,566,304.0
T73,567,305.0
T73,568,305.0
T73,569,303.0
T73,570,306.0
T73,571,308.0
T73,572,319.0
T73,573,341.0
T73,574,370.0
T73,575,370.0
T73,576,419.0
T73,577,558.0
T73,578,564.0
T73,579,563.0
T73,580,566.0
T73,581,559.0
T73,582,557.0
T73,583,365.0
T73,584,319.0
T73,585,309.0
T73,586,305.0
T73,587,303.0
T73,588,309.0
T73,589,304.0
T73,590,308.0
T73,591,304.0
T73,592,308.0
T73,593,305.0
T73,594,350.0
T73,595,337.0
T73,596,381.0
T73,597,329.0
T73,598,339.0
T73,599,411.0
T73,600,552.0
T73,601,561.0
T73,602,561.0
T73,603,561.0
T73,604,562.0
T73,605,564.0
T73,606,500.0
T73,607,357.0
T73,608,325.0
T73,609,309.6363636
T73,610,294.2727273
T73,611,278.9090909
T73,612,263.5454545
T73,613,248.1818182
T73,614,232.8181818
T73,615,217.4545455
T73,616,202.0909091
T73,617,186.7272727
T73,618,171.3636364
T73,619,156.0
T73,620,355.0
T73,621,335.0
T73,622,345.0
T73,623,342.0
T73,624,348.0
T73,625,483.0
T73,626,558.0
T73,627,561.0
T73,628,491.0
T73,629,336.0
T73,630,325.0
T73,631,311.0
T73,632,308.0
T73,633,308.0
T73,634,304.0
T73,635,302.0
T73,636,303.0
T73,637,304.0
T73,638,335.0
T73,639,351.0
T73,640,327.0
T73,641,312.0
T73,642,343.0
T73,643,443.0
T73,644,560.0
T73,645,520.0
T73,646,322.0
T73,647,470.0
T73,648,560.0
T73,649,558.0
T73,650,559.0
T73,651,561.0
T73,652,557.0
T73,653,558.0
T73,654,555.0
T73,655,375.0
T73,656,350.0
T73,657,386.0
T73,658,389.0
T73,659,367.0
T73,660,352.0
T73,661,355.0
T73,662,352.0
T73,663,350.0
T73,664,350.0
T73,665,400.0
T73,666,490.0
T73,667,365.0
T73,668,400.0
T73,669,341.0
T73,670,361.0
T73,671,402.0
T73,672,526.0
T73,673,556.0
T73,674,558.0
T73,675,560.0
T73,676,562.0
T73,677,560.0
T73,678,557.0
T73,679,551.0
T73,680,551.0
T73,681,481.0
T73,682,306.0
T73,683,304.0
T73,684,306.0
T73,685,305.0
T73,686,335.0
T73,687,312.0
T73,688,323.0
T73,689,341.0
T73,690,325.0
T73,691,326.0
T73,692,361.0
T73,693,401.0
T73,694,403.0
T73,695,399.0
T73,696,440.0
T73,697,530.0
T73,698,558.0
T73,699,557.0
T73,700,557.0
T73,701,558.0
T73,702,560.0
T73,703,505.0
T73,704,313.0
T73,705,305.0
T73,706,305.0
T73,707,304.0
T73,708,304.0
T73,709,305.0
T73,710,355.0
T73,711,350.0
T73,712,328.0
T73,713,362.0
T73,714,374.0
T73,715,371.0
T73,716,396.0
T73,717,363.0
T73,718,333.0
T73,719,412.0
T73,720,430.0
T73,721,552.0
T73,722,556.0
T73,723,558.0
T73,724,556.0
T73,725,559.0
T73,726,559.0
T73,727,561.0
T73,728,558.0
T73,729,409.0
T73,730,326.0
T73,731,302.0
T73,732,317.0
T73,733,343.0
T73,734,349.0
T73,735,358.0
T73,736,338.0
T73,737,343.0
T73,738,473.0
T73,739,561.0
T73,740,559.0
T73,741,557.0
T73,742,556.0
T73,743,550.0
T73,744,534.0
T73,745,333.0
T73,746,302.0
T73,747,301.0
T73,748,348.0
T78,375,43774.0
T78,376,47016.0
T78,377,50661.0
T78,378,53894.0
T78,379,56842.0
T78,380,59821.0
T78,381,61880.0
T78,382,63160.0
T78,383,63728.0
T78,384,63351.0
T78,385,62206.0
T78,386,59846.0
T78,387,57638.0
T78,388,55798.0
T78,389,52000.0
T78,390,47754.0
T78,391,44058.0
T78,392,41292.0
T78,393,39450.0
T78,394,38345.0
T78,395,37955.0
T78,396,38791.0
T78,397,39915.0
T78,398,41175.0
T78,399,43880.0
T78,400,47644.0
T78,401,51454.0
T78,402,55012.0
T78,403,58041.0
T78,404,60648.0
T78,405,62542.0
T78,406,63437.0
T78,407,63671.0
T78,408,63567.0
T78,409,61923.0
T78,410,59492.0
T78,411,56999.0
T78,412,55384.0
T78,413,52073.0
T78,414,48272.0
T78,415,44974.0
T78,416,42270.0
T78,417,40569.0
T78,418,39228.0
T78,419,38398.0
T78,420,38200.0
T78,421,38157.0
T78,422,38793.0
T78,423,42085.0
T78,424,45935.0
T78,425,49929.0
T78,426,53497.0
T78,427,56476.0
T78,428,58888.0
T78,429,60997.0
T78,430,62197.0
T78,431,62509.0
T78,432,62323.0
T78,433,61452.0
T78,434,59255.0
T78,435,56900.0
T78,436,55327.0
T78,437,51970.0
T78,438,48206.0
T78,439,44798.0
T78,440,42108.0
T78,441,40047.0
T78,442,38447.0
T78,443,37289.0
T78,444,36707.0
T78,445,36276.0
T78,446,36640.0
T78,447,39749.0
T78,448,43540.0
T78,449,47554.0
T78,450,51510.0
T78,451,54964.0
T78,452,58036.0
T78,453,59997.0
T78,454,61554.0
T78,455,62428.0
T78,456,62397.0
T78,457,61691.0
T78,458,59571.0
T78,459,57487.0
T78,460,55953.0
T78,461,52441.0
T78,462,48213.0
T78,463,44599.0
T78,464,41785.0
T78,465,39836.0
T78,466,38622.0
T78,467,38231.0
T78,468,39102.0
T78,469,40632.0
T78,470,41791.0
T78,471,44654.0
T78,472,48178.0
T78,473,52292.0
T78,474,56005.0
T78,475,59364.0
T78,476,62019.0
T78,477,64202.0
T78,478,65162.0
T78,479,65545.0
T78,480,65581.0
T78,481,64368.0
T78,482,61969.0
T78,483,59709.0
T78,484,57685.0
T78,485,53620.0
T78,486,49168.0
T78,487,45234.0
T78,488,42420.0
T78,489,40377.0
T78,490,39159.0
T78,491,38729.0
T78,492,39540.0
T78,493,40960.0
T78,494,41922.0
T78,495,44144.0
T78,496,47362.0
T78,497,50842.0
T78,498,54466.0
T78,499,57410.0
T78,500,60231.0
T78,501,62505.0
T78,502,63948.0
T78,503,64497.0
T78,504,64063.0
T78,505,62462.0
T78,506,60169.0
T78,507,57963.0
T78,508,56423.0
T78,509,52535.0
T78,510,48327.0
T78,511,44535.0
T78,512,42022.0
T78,513,40243.0
T78,514,39156.0
T78,515,38984.0
T78,516,40084.0
T78,517,41652.0
T78,518,42743.0
T78,519,45052.0
T78,520,48106.0
T78,521,51531.0
T78,522,54518.0
T78,523,57715.0
T78,524,60563.0
T78,525,62847.0
T78,526,64419.0
T78,527,65178.0
T78,528,64808.0
T78,529,63505.0
T78,530,60989.0
T78,531,58738.0
T78,532,56877.0
T78,533,53144.0
T78,534,48749.0
T78,535,45021.0
T78,536,42407.0
T78,537,40576.0
T78,538,39503.0
T78,539,39173.0
T78,540,40171.0
T78,541,41564.0
T78,542,42640.0
T78,543,45322.0
T78,544,48785.0
T78,545,52627.0
T78,546,56272.0
T78,547,59365.0
T78,548,62142.0
T78,549,63903.0
T78,550,65052.0
T78,551,65295.0
T78,552,64930.0
T78,553,63866.0
T78,554,61587.0
T78,555,59211.0
T78,556,57186.0
T78,557,53303.0
T78,558,48933.0
T78,559,45357.0
T78,560,42712.0
T78,561,40869.0
T78,562,39656.0
T78,563,39238.0
T78,564,39904.0
T78,565,41023.0
T78,566,41868.0
T78,567,44632.0
T78,568,48202.0
T78,569,52003.0
T78,570,55274.0
T78,571,58529.0
T78,572,60962.0
T78,573,63106.0
T78,574,64504.0
T78,575,65211.0
T78,576,64745.0
T78,577,63288.0
T78,578,60949.0
T78,579,58529.0
T78,580,56517.0
T78,581,53267.0
T78,582,49333.0
T78,583,45578.0
T78,584,42735.0
T78,585,40376.0
T78,586,38770.0
T78,587,37799.0
T78,588,37652.0
T78,589,37742.0
T78,590,38188.0
T78,591,41399.0
T78,592,45541.0
T78,593,49930.0
T78,594,53963.0
T78,595,57275.0
T78,596,59792.0
T78,597,61262.0
T78,598,62275.0
T78,599,62978.0
T78,600,62732.0
T78,601,61640.0
T78,602,59356.0
T78,603,57275.0
T78,604,55217.0
T78,605,51890.0
T78,606,48342.0
T78,607,45031.0
T78,608,42324.0
T78,609,40209.0
T78,610,38584.0
T78,611,37473.0
T78,612,37054.0
T78,613,36736.0
T78,614,37076.0
T78,615,40108.0
T78,616,44308.0
T78,617,48661.0
T78,618,52925.0
T78,619,56675.0
T78,620,59094.0
T78,621,61257.0
T78,622,62737.0
T78,623,63573.0
T78,624,63844.0
T78,625,62956.0
T78,626,61275.0
T78,627,59142.0
T78,628,57611.0
T78,629,53722.0
T78,630,49501.0
T78,631,45807.0
T78,632,43187.0
T78,633,41253.0
T78,634,40017.0
T78,635,39633.0
T78,636,40432.0
T78,637,41798.0
T78,638,42670.0
T78,639,45406.0
T78,640,49138.0
T78,641,53358.0
T78,642,57460.0
T78,643,60672.0
T78,644,63610.0
T78,645,65151.0
T78,646,65816.0
T78,647,65875.0
T78,648,65506.0
T78,649,64626.0
T78,650,62145.0
T78,651,60028.0
T78,652,58004.0
T78,653,54022.0
T78,654,49481.0
T78,655,45652.0
T78,656,42907.0
T78,657,40947.0
T78,658,39808.0
T78,659,39471.0
T78,660,40399.0
T78,661,41893.0
T78,662,42687.0
T78,663,45176.0
T78,664,48632.0
T78,665,52464.0
T78,666,56318.0
T78,667,59924.0
T78,668,62701.0
T78,669,64477.0
T78,670,65789.0
T78,671,66014.0
T78,672,65694.0
T78,673,64798.0
T78,674,62532.0
T78,675,60281.0
T78,676,58270.0
T78,677,54106.0
T78,678,49485.0
T78,679,45757.0
T78,680,42947.0
T78,681,40921.0
T78,682,39570.0
T78,683,39128.0
T78,684,39901.0
T78,685,41368.0
T78,686,42123.0
T78,687,44739.0
T78,688,48248.0
T78,689,52400.0
T78,690,56813.0
T78,691,60631.0
T78,692,63680.0
T78,693,65452.0
T78,694,66458.0
T78,695,66770.0
T78,696,66414.0
T78,697,66001.0
T78,698,62898.0
T78,699,60908.0
T78,700,58680.0
T78,701,54334.0
T78,702,49695.0
T78,703,45805.0
T78,704,42829.0
T78,705,40643.0
T78,706,39202.0
T78,707,38641.0
T78,708,39471.0
T78,709,40983.0
T78,710,41963.0
T78,711,44607.0
T78,712,48418.0
T78,713,52892.0
T78,714,56868.0
T78,715,60158.0
T78,716,63502.0
T78,717,65563.0
T78,718,66508.0
T78,719,66716.0
T78,720,66557.0
T78,721,65153.0
T78,722,62626.0
T78,723,60722.0
T78,724,58286.0
T78,725,54518.0
T78,726,50486.0
T78,727,46815.0
T78,728,44051.0
T78,729,41820.0
T78,730,40443.0
T78,731,39926.0
T78,732,40671.0
T78,733,41841.0
T78,734,42573.0
T78,735,45039.0
T78,736,48543.0
T78,737,52700.0
T78,738,56740.0
T78,739,59916.0
T78,740,62764.0
T78,741,64696.0
T78,742,65373.0
T78,743,64893.0
T78,744,63562.0
T78,745,61404.0
T78,746,58682.0
T78,747,56503.0
T78,748,54243.0
T80,375,2357.0
T80,376,2601.0
T80,377,2703.0
T80,378,2778.0
T80,379,2902.0
T80,380,2900.0
T80,381,2881.0
T80,382,2838.0
T80,383,2765.0
T80,384,2672.0
T80,385,2561.0
T80,386,2525.0
T80,387,2452.0
T80,388,2254.0
T80,389,2047.0
T80,390,1910.0
T80,391,1776.0
T80,392,1692.0
T80,393,1642.0
T80,394,1632.0
T80,395,1689.0
T80,396,1800.0
T80,397,1855.0
T80,398,2056.0
T80,399,2275.0
T80,400,2521.0
T80,401,2731.0
T80,402,2845.0
T80,403,2918.0
T80,404,2898.0
T80,405,2796.0
T80,406,2714.0
T80,407,2626.0
T80,408,2503.0
T80,409,2403.0
T80,410,2386.0
T80,411,2294.0
T80,412,2169.0
T80,413,1982.0
T80,414,1820.0
T80,415,1704.0
T80,416,1622.0
T80,417,1574.0
T80,418,1557.0
T80,419,1574.0
T80,420,1617.0
T80,421,1679.0
T80,422,1899.0
T80,423,2149.0
T80,424,2388.0
T80,425,2587.0
T80,426,2726.0
T80,427,2796.0
T80,428,2840.0
T80,429,2751.0
T80,430,2693.0
T80,431,2654.0
T80,432,2554.0
T80,433,2429.0
T80,434,2395.0
T80,435,2339.0
T80,436,2165.0
T80,437,1995.0
T80,438,1853.0
T80,439,1731.0
T80,440,1634.0
T80,441,1579.0
T80,442,1554.0
T80,443,1553.0
T80,444,1582.0
T80,445,1614.0
T80,446,1847.0
T80,447,2122.0
T80,448,2369.0
T80,449,2570.0
T80,450,2701.0
T80,451,2834.0
T80,452,2923.0
T80,453,2899.0
T80,454,2906.0
T80,455,2916.0
T80,456,2846.0
T80,457,2730.0
T80,458,2651.0
T80,459,2558.0
T80,460,2350.0
T80,461,2153.0
T80,462,1963.0
T80,463,1819.0
T80,464,1715.0
T80,465,1664.0
T80,466,1671.0
T80,467,1750.0
T80,468,1874.0
T80,469,1956.0
T80,470,2167.0
T80,471,2416.0
T80,472,2658.0
T80,473,2858.0
T80,474,3074.0
T80,475,3198.0
T80,476,3219.0
T80,477,3241.0
T80,478,3196.0
T80,479,3179.0
T80,480,3025.0
T80,481,2884.0
T80,482,2706.0
T80,483,2579.0
T80,484,2367.0
T80,485,2175.0
T80,486,1986.0
T80,487,1841.0
T80,488,1755.0
T80,489,1699.0
T80,490,1694.0
T80,491,1777.0
T80,492,1918.0
T80,493,2029.0
T80,494,2242.0
T80,495,2476.0
T80,496,2737.0
T80,497,2911.0
T80,498,3124.0
T80,499,3131.0
T80,500,3111.0
T80,501,3117.0
T80,502,3058.0
T80,503,2965.0
T80,504,2780.0
T80,505,2693.0
T80,506,2662.0
T80,507,2557.0
T80,508,2368.0
T80,509,2166.0
T80,510,1970.0
T80,511,1842.0
T80,512,1757.0
T80,513,1716.0
T80,514,1710.0
T80,515,1786.0
T80,516,1923.0
T80,517,1989.0
T80,518,2199.0
T80,519,2433.0
T80,520,2674.0
T80,521,2857.0
T80,522,3083.0
T80,523,3111.0
T80,524,3071.0
T80,525,3051.0
T80,526,2981.0
T80,527,2898.0
T80,528,2802.0
T80,529,2624.0
T80,530,2571.0
T80,531,2482.0
T80,532,2310.0
T80,533,2139.0
T80,534,1913.0
T80,535,1784.0
T80,536,1700.0
T80,537,1660.0
T80,538,1658.0
T80,539,1728.0
T80,540,1867.0
T80,541,1981.0
T80,542,2197.0
T80,543,2447.0
T80,544,2698.0
T80,545,2933.0
T80,546,3139.0
T80,547,3170.0
T80,548,3221.0
T80,549,3263.0
T80,550,3276.0
T80,551,3132.0
T80,552,3004.0
T80,553,2760.0
T80,554,2686.0
T80,555,2599.0
T80,556,2400.0
T80,557,2178.0
T80,558,2007.0
T80,559,1864.0
T80,560,1766.0
T80,561,1718.0
T80,562,1726.0
T80,563,1797.0
T80,564,1909.0
T80,565,1982.0
T80,566,2111.0
T80,567,2354.0
T80,568,2458.0
T80,569,2594.0
T80,570,2674.0
T80,571,2595.0
T80,572,2567.0
T80,573,2591.0
T80,574,2607.0
T80,575,2596.0
T80,576,2483.0
T80,577,2390.0
T80,578,2371.0
T80,579,2302.0
T80,580,2141.0
T80,581,1999.0
T80,582,1845.0
T80,583,1725.0
T80,584,1641.0
T80,585,1578.0
T80,586,1567.0
T80,587,1592.0
T80,588,1650.0
T80,589,1693.0
T80,590,1820.0
T80,591,2051.0
T80,592,2249.0
T80,593,2389.0
T80,594,2496.0
T80,595,2591.0
T80,596,2636.0
T80,597,2662.0
T80,598,2609.0
T80,599,2522.0
T80,600,2420.0
T80,601,2318.0
T80,602,2298.0
T80,603,2218.0
T80,604,2090.0
T80,605,1916.0
T80,606,1772.0
T80,607,1651.0
T80,608,1569.0
T80,609,1520.0
T80,610,1504.0
T80,611,1521.0
T80,612,1558.0
T80,613,1605.0
T80,614,1797.0
T80,615,2033.0
T80,616,2287.0
T80,617,2462.0
T80,618,2623.0
T80,619,2741.0
T80,620,2818.0
T80,621,2830.0
T80,622,2761.0
T80,623,2680.0
T80,624,2576.0
T80,625,2486.0
T80,626,2438.0
T80,627,2351.0
T80,628,2190.0
T80,629,2007.0
T80,630,1845.0
T80,631,1714.0
T80,632,1642.0
T80,633,1610.0
T80,634,1617.0
T80,635,1699.0
T80,636,1844.0
T80,637,1950.0
T80,638,2106.0
T80,639,2292.0
T80,640,2485.0
T80,641,2629.0
T80,642,2750.0
T80,643,2778.0
T80,644,2773.0
T80,645,2757.0
T80,646,2815.0
T80,647,2778.0
T80,648,2691.0
T80,649,2578.0
T80,650,2542.0
T80,651,2457.0
T80,652,2267.0
T80,653,2038.0
T80,654,1847.0
T80,655,1749.0
T80,656,1653.0
T80,657,1614.0
T80,658,1613.0
T80,659,1695.0
T80,660,1851.0
T80,661,1931.0
T80,662,2073.0
T80,663,2257.0
T80,664,2439.0
T80,665,2582.0
T80,666,2685.0
T80,667,2806.0
T80,668,2800.0
T80,669,2750.0
T80,670,2703.0
T80,671,2635.0
T80,672,2538.0
T80,673,2460.0
T80,674,2454.0
T80,675,2380.0
T80,676,2203.0
T80,677,2013.0
T80,678,1837.0
T80,679,1714.0
T80,680,1627.0
T80,681,1587.0
T80,682,1564.0
T80,683,1660.0
T80,684,1786.0
T80,685,1866.0
T80,686,2022.0
T80,687,2223.0
T80,688,2423.0
T80,689,2642.0
T80,690,2861.0
T80,691,2862.0
T80,692,2863.0
T80,693,2827.0
T80,694,2811.0
T80,695,2660.0
T80,696,2550.0
T80,697,2546.0
T80,698,2510.0
T80,699,2410.0
T80,700,2224.0
T80,701,2032.0
T80,702,1832.0
T80,703,1696.0
